cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
4308953,macro,5,23.6629,22.7569,13.3533,14.4116,11.1673,11.4787,10.3973,10.4991,9.4958,10.2487,8.5627,8.9787,0.6817
4061912,250,2,13.9122,14.8645,12.5876,12.6768,11.8754,12.1527,9.1349,9.4115,8.9735,8.5493,8.5256,7.2839,0.6819
2207369,50,19,18.9604,20.468,12.3452,11.627,6.9008,6.8814,10.1087,10.1097,6.4979,6.5226,5.8996,5.9219,0.6819
2209215,250,2,16.5889,16.9957,7.8679,7.4697,6.7762,5.9523,7.3034,6.6214,6.2821,5.4714,5.1441,4.3285,0.682
1543272,macro,61,21.699,21.247,20.8282,19.533,7.9172,7.5052,14.7829,14.3797,7.5027,7.0767,7.6342,7.0058,0.682
1502357,100,2,11.9734,11.0974,9.914,9.4687,8.9449,9.0289,7.0752,6.115,6.6082,5.8639,6.0793,5.4942,0.682
4302649,100,14,18.9212,19.5147,12.2081,12.635,10.903,10.6568,10.1188,10.606,9.0187,7.888,7.3213,8.1462,0.6821
2007771,50,2,15.8011,15.43,14.0502,13.3757,10.6307,11.5061,10.1942,10.1069,8.7509,9.2239,8.4307,7.3348,0.6821
2003465,250,2,10.0823,9.7269,8.8485,9.7265,7.4609,7.1049,6.5736,7.008,6.0982,7.0286,5.6127,6.4571,0.6821
1541663,250,2,11.7168,10.9408,8.9813,9.5277,6.0957,5.3369,6.9936,7.1027,5.4993,4.4311,4.862,4.4589,0.6821
2216498,macro,14,16.2562,16.0667,13.9508,14.3964,10.0491,9.4432,10.3009,10.7219,8.1283,6.7206,7.7185,7.8961,0.6822
4345033,macro,61,25.3172,25.214,14.6047,16.073,13.2221,13.0128,12.8037,13.5534,11.619,11.5636,9.9847,10.1137,0.6822
4081654,macro,2,14.8783,14.5795,13.0846,14.3074,12.2033,11.9135,9.1703,8.4919,8.7368,7.946,8.3395,8.1436,0.6822
4113074,50,14,25.8669,27.228,12.5775,12.857,11.4966,11.9619,11.2025,11.626,10.2765,10.9516,8.4436,8.3362,0.6824
2015919,100,14,16.1046,15.946,14.5532,15.7179,5.2825,4.6838,10.7032,11.194,5.1299,4.3,4.8412,4.4888,0.6824
2014256,50,61,18.7082,20.089,10.5037,9.777,8.6803,8.232,9.1328,8.7911,7.6899,7.6173,6.4881,6.2971,0.6824
2207816,100,14,17.7766,18.3303,17.0368,17.836,5.224,4.4199,12.2105,12.7831,4.9944,4.2705,4.8823,4.2901,0.6825
4061380,macro,2,15.7061,16.2701,13.8414,14.3355,12.6689,12.141,9.9664,9.4146,9.3898,8.7789,9.104,7.9739,0.6826
4079137,250,14,14.7284,15.978,13.024,13.6992,12.2162,11.5377,8.7179,9.1129,9.0168,9.3539,8.6045,8.8248,0.6826
4069344,50,14,19.6601,19.533,13.7795,13.146,9.8304,10.4724,10.941,10.9061,8.4656,9.2296,7.6706,6.4951,0.6827
4080427,macro,144,10.6189,11.7329,10.324,10.2581,10.5973,10.2581,6.8169,7.7227,7.601,7.7227,6.6979,5.9225,0.6827
2218674,100,76,27.6945,26.12,9.8106,9.824,9.6027,9.824,9.4898,9.1951,8.7723,9.1951,6.8883,6.9466,0.6828
4100957,250,145,11.3168,12.611,9.4375,9.9244,9.8946,9.9244,6.8841,7.799,7.59,7.799,5.7917,5.7298,0.6828
4085866,50,14,22.3862,21.2111,13.8432,13.7598,11.8959,12.2364,11.6384,11.5436,10.1173,9.0163,8.8747,9.1438,0.6828
4312994,macro,14,22.5749,23.69,13.8101,13.7591,10.0238,10.6605,11.5914,11.8979,8.8381,9.7216,7.8043,8.3264,0.6829
4069344,100,14,19.6854,19.533,13.6167,13.146,9.6131,10.4724,10.8451,10.9061,8.3511,9.2296,7.5148,6.4951,0.683
4001012,100,14,16.6682,16.9489,14.4325,13.0738,10.0761,10.4078,10.3539,9.5664,8.5394,8.8691,8.3323,8.1427,0.6831
4114956,250,14,19.8154,19.441,12.1986,11.8427,10.0871,11.1006,10.1539,10.1139,8.536,9.6398,7.1915,6.6569,0.6831
2003465,macro,2,10.1055,9.7269,8.8516,9.7265,7.4546,7.1049,6.5796,7.008,6.0967,7.0286,5.6104,6.4571,0.6831
7215285,macro,57,10.1225,8.9917,9.3189,8.4982,7.1182,7.7639,6.7562,6.1762,5.8411,5.8764,5.4259,5.732,0.6832
4303483,250,2,9.9848,9.735,8.6598,7.9132,7.6203,7.6494,6.391,6.9972,6.0568,7.3985,5.5493,5.6608,0.6832
2235512,macro,2,9.8925,10.1405,8.8181,8.8531,7.8199,6.7324,6.598,7.7258,6.3501,6.0686,5.8553,6.307,0.6832
4081630,macro,11,21.0811,22.6545,9.9232,9.6139,8.2058,8.3403,8.9533,8.85,7.5634,7.8267,6.1558,5.7931,0.6832
1516168,macro,14,19.1941,18.2643,10.6085,10.5723,6.2508,5.62,8.7437,7.6942,5.9146,5.3715,5.338,4.9624,0.6833
4329844,100,4,15.7561,16.2546,13.5587,13.1801,11.479,12.6437,9.6987,10.2375,9.0059,9.7689,8.6981,9.1242,0.6834
4301464,250,14,23.0381,22.948,15.5669,14.7033,9.3575,10.3654,12.4591,12.3801,8.4353,9.4465,7.9182,7.9848,0.6835
4064146,100,2,10.556,9.9369,8.7422,8.0315,7.1962,6.8742,6.6069,7.946,5.9598,5.8356,5.4517,5.4987,0.6835
4109823,250,2,15.9866,16.7924,12.8759,13.1215,11.8952,11.2116,9.6681,10.9042,9.2888,9.5288,8.6745,8.8764,0.6835
2006696,50,61,13.1236,12.65,11.4569,10.664,7.2995,8.352,8.4976,8.1534,6.4128,6.9699,5.9317,6.5754,0.6836
1504796,100,4,13.3798,13.3855,11.612,11.7623,6.9699,5.8187,8.039,7.4282,6.1745,5.3363,5.8323,5.2154,0.6836
2217963,macro,33,19.4549,20.263,17.784,18.573,12.7359,12.7839,12.474,13.6916,10.6484,10.812,10.6604,10.5305,0.6836
4302529,macro,4,18.4171,19.926,10.2136,10.0045,8.3566,8.7463,8.9373,8.9408,7.4344,8.0088,6.2677,6.3167,0.6837
4080011,250,15,16.6273,17.4039,15.4325,15.1158,9.6018,9.4112,10.2599,11.4123,8.3197,8.2784,8.407,7.5496,0.6837
4066129,250,2,13.8965,13.2666,12.7017,12.0997,9.0555,8.8969,8.5909,7.3483,7.2349,6.8859,6.9613,6.3656,0.6837
1516163,macro,2,12.1088,11.4265,8.1851,7.7278,6.893,5.9866,6.7127,7.6865,5.9812,5.3822,5.1693,5.1249,0.6838
1500036,100,2,9.9684,10.1664,8.9248,8.3526,8.1979,7.7429,6.597,6.5583,6.4256,6.2444,5.9082,7.3906,0.6838
4322010,50,14,16.6411,17.5395,12.5821,12.9565,12.0108,12.264,9.652,8.5455,9.3669,10.0507,8.5867,8.9067,0.6838
4086276,100,18,13.6294,13.3606,12.0108,11.4622,9.9627,11.1153,8.6342,8.6995,7.7651,8.5448,7.278,7.9795,0.6839
2006128,macro,14,17.3048,18.281,13.1176,13.3701,10.4353,9.9047,10.1896,10.7918,8.4588,7.4544,7.5898,7.9587,0.6839
4061105,macro,2,20.2117,20.314,10.5227,11.2175,9.5661,10.0923,9.3822,10.3201,8.4924,9.3645,6.9209,7.5502,0.6839
4061912,50,2,13.9783,14.8645,12.6889,12.6768,11.8572,12.1527,9.1511,9.4115,8.9948,8.5493,8.575,7.2839,0.6839
4322010,250,14,16.732,17.5395,12.5099,12.9565,11.9519,12.264,9.6153,8.5455,9.3074,10.0507,8.5064,8.9067,0.6839
4110752,250,14,19.7083,20.7138,15.3317,15.424,7.7723,7.1854,11.8138,12.3711,7.2393,6.26,6.9293,6.5133,0.6839
2240526,250,14,16.242,15.7685,14.9224,15.3516,10.583,11.862,10.641,10.9997,8.8114,9.4793,8.8123,9.2462,0.684
4303483,macro,2,10.008,9.735,8.6686,7.9132,7.611,7.6494,6.4069,6.9972,6.0566,7.3985,5.5517,5.6608,0.6841
1508683,50,61,19.8588,19.8,17.9878,18.67,10.3023,9.3,12.8343,13.5836,9.0624,8.4177,8.9224,8.3244,0.6841
2013068,100,14,13.3824,14.796,8.3332,7.667,7.3095,7.2982,7.0463,6.8073,6.4048,6.5452,5.4278,4.8897,0.6842
4507438,50,2,11.1959,10.8101,9.9841,10.3009,7.996,7.5853,7.283,8.6832,6.4391,6.2717,5.9772,6.6116,0.6842
1100873,100,2,13.1733,14.3401,12.5073,12.5542,11.6549,11.8559,9.0641,9.1925,8.9398,8.9778,8.6183,7.4405,0.6842
2200343,macro,36,21.835,21.585,11.6517,11.675,6.9779,8.092,10.0872,10.2691,6.6325,7.577,5.8893,6.6507,0.6842
4314786,macro,5,17.7541,18.906,11.6266,11.133,10.1986,9.7985,9.3675,9.5933,8.3808,7.4182,7.037,7.3554,0.6843
2101479,250,61,13.7451,14.752,12.0005,10.859,8.9627,9.469,8.7176,8.7452,7.5015,7.9687,7.0041,7.1368,0.6843
4000212,macro,19,26.3628,26.321,6.9589,8.376,4.1424,4.121,7.1789,7.9816,4.4402,4.0714,3.5593,3.6977,0.6843
4324565,50,14,15.2207,14.4469,13.3404,14.2071,12.3987,12.8745,9.6667,8.7703,9.3333,9.6117,8.946,9.5401,0.6844
4077131,50,2,14.519,14.6819,13.1903,13.364,8.8198,8.1222,9.0546,10.3473,7.5469,7.6678,7.2696,8.0327,0.6845
4305720,macro,8,12.958,12.259,9.5766,10.8902,7.0926,6.7966,7.563,8.1416,6.2065,5.9441,5.5495,5.2223,0.6846
2216510,50,2,18.7614,19.7491,13.2014,14.0004,12.5858,11.8429,10.7319,10.6271,10.1739,9.4006,9.0963,8.9016,0.6847
4061822,250,15,14.0619,13.6967,12.6796,13.3085,11.4654,12.008,9.1159,8.0101,8.5814,9.0293,8.1629,8.9154,0.6847
1100873,macro,2,13.1728,14.3401,12.4877,12.5542,11.7075,11.8559,9.0607,9.1925,8.9487,8.9778,8.6262,7.4405,0.6848
4001443,macro,5,17.5367,18.0681,12.4882,12.5647,11.9039,11.4678,9.8728,10.3156,9.4279,7.9657,8.5025,8.4702,0.6848
4081492,250,60,16.7205,17.9016,11.9146,12.1015,8.8462,7.908,9.4858,10.0257,7.6009,7.2336,6.8979,6.6199,0.6848
4336475,100,7,16.7679,16.194,10.7007,10.797,9.0506,10.259,8.8202,8.9834,7.6856,8.6663,6.6546,6.8175,0.6848
4072606,50,14,22.5933,21.7331,11.7641,12.711,7.6924,7.6423,10.1871,10.9722,7.2677,6.6167,6.1814,6.5496,0.6849
4065544,100,56,19.6048,20.8701,14.3751,14.7608,13.4693,12.6776,11.4594,12.0512,10.8393,10.8352,9.9139,9.6173,0.6849
4110752,macro,14,19.7335,20.7138,15.3361,15.424,7.7877,7.1854,11.8048,12.3711,7.2509,6.26,6.9389,6.5133,0.685
4023818,250,14,21.5059,21.657,10.203,9.8757,7.847,9.0311,9.2878,8.9856,7.2436,8.3354,6.0608,6.0523,0.685
4307555,macro,14,20.6474,19.5254,13.8846,14.7304,12.3215,12.8243,10.8014,11.1882,10.2709,10.719,9.1846,9.6723,0.685
7100889,macro,198,14.3065,15.072,14.3288,15.072,14.3123,15.072,9.8193,10.6575,10.2765,10.6575,10.1544,10.6575,0.6851
1516866,250,61,16.5372,17.835,12.546,11.835,9.2242,9.4814,9.5815,9.8613,7.7049,8.3719,7.2063,7.3996,0.6852
4021436,macro,2,16.5612,17.5092,14.6451,14.1559,13.1511,14.0679,10.2461,9.512,9.8146,9.4905,9.5674,9.1263,0.6852
4079137,macro,14,14.7413,15.978,13.0063,13.6992,12.2167,11.5377,8.7232,9.1129,8.9915,9.3539,8.573,8.8248,0.6852
4065419,50,61,16.3759,17.358,15.5607,16.321,14.9422,14.457,10.8731,11.8904,11.1455,11.1087,10.7651,10.8219,0.6853
4065835,250,2,15.8723,16.357,13.851,13.7622,12.3427,12.4059,10.0693,9.9865,9.4077,8.7179,9.0847,7.6396,0.6853
2227611,macro,29,17.2144,15.5889,10.5574,10.5707,7.4443,7.5388,8.405,8.7489,6.6791,6.7868,5.9446,6.1378,0.6854
4069818,50,14,16.8438,17.701,14.1088,13.9095,11.3486,11.6495,10.6205,10.9368,8.854,9.7311,8.3212,7.2797,0.6855
4061076,100,14,16.0592,15.6845,11.2832,11.0761,8.7722,9.4609,8.6955,7.4414,7.4631,8.1012,6.7676,7.1938,0.6855
4065835,50,2,15.7853,16.357,13.6995,13.7622,12.3781,12.4059,10.0458,9.9865,9.3916,8.7179,9.0648,7.6396,0.6856
4020168,50,4,26.6169,27.311,14.1773,14.9379,7.2315,6.4713,12.3069,13.1056,6.9037,6.2969,6.3487,5.9297,0.6856
1100873,250,2,13.1631,14.3401,12.4912,12.5542,11.6784,11.8559,9.0595,9.1925,8.9366,8.9778,8.6153,7.4405,0.6856
2014811,macro,61,16.8824,17.8026,11.4399,10.1041,7.2169,7.221,9.195,8.7874,6.5464,6.6915,5.9215,5.8749,0.6856
4315725,250,29,24.7589,26.1418,13.3114,12.5126,8.1696,8.4365,11.4607,11.2864,7.6312,8.0288,6.8919,6.995,0.6857
2209230,250,19,12.8044,11.737,11.2001,11.547,7.513,8.39,8.3014,8.2313,6.4518,6.8255,5.9827,6.7875,0.6857
2214094,100,2,18.1676,19.1861,16.4889,16.6207,11.7697,11.0624,11.3652,10.961,9.7798,9.3985,9.7681,8.7896,0.6857
4111075,50,14,13.0054,14.539,10.1294,9.5664,9.1106,9.2641,7.7271,7.9916,7.2794,7.0396,6.6124,6.655,0.6858
4073596,100,4,16.9848,15.9347,14.0062,14.7526,9.6733,10.222,10.5477,10.8255,8.0977,8.4878,7.6076,8.4021,0.6858
2215393,50,2,15.1336,15.1751,8.5268,8.285,7.5923,6.8987,7.4719,6.6363,6.75,5.944,5.6742,4.7082,0.6858
1503171,100,14,21.3635,22.735,11.5653,11.1136,8.6464,8.6674,9.8451,9.9845,7.874,8.0988,6.7089,5.892,0.6859
2230686,100,2,13.577,13.197,11.5619,10.6435,9.6448,10.6207,8.1071,7.2811,7.1696,7.4917,6.7834,6.4725,0.6859
2201746,250,2,16.9201,17.1386,11.2957,11.0011,8.7074,9.6936,9.2269,8.1616,7.5589,8.3114,6.6889,6.8099,0.6859
4028559,100,2,15.1398,15.2886,11.4987,10.8235,9.6226,10.0518,8.8956,9.7844,7.8564,8.547,7.1596,8.1052,0.6859
4302529,100,4,18.4269,19.926,10.2671,10.0045,8.3455,8.7463,8.9567,8.9408,7.4207,8.0088,6.2911,6.3167,0.686
4023818,macro,14,21.5991,21.657,10.1922,9.8757,7.836,9.0311,9.2887,8.9856,7.24,8.3354,6.0515,6.0523,0.686
4106330,50,2,12.9432,12.6553,9.811,9.581,8.9178,9.2988,7.7202,9.1947,7.2885,7.7445,6.5679,6.9707,0.6862
1502165,100,15,19.9626,20.434,17.1512,15.9994,10.1168,10.5962,12.8496,12.5973,8.8282,9.4066,8.6275,7.8221,0.6862
4301959,250,14,16.4303,15.915,14.6547,14.523,13.1764,14.3309,10.2435,10.7277,10.1065,10.6496,9.5759,8.7503,0.6864
1501700,100,2,13.9939,14.4229,11.6162,11.0169,10.2636,9.2725,8.3889,8.6447,7.741,7.3563,7.1277,6.0845,0.6864
2211033,macro,14,18.4553,19.9588,12.8872,12.8977,11.0425,11.123,9.9596,9.4645,9.1664,9.7161,8.3114,8.4233,0.6864
2234835,100,18,13.5557,13.8545,12.2248,11.1952,9.4426,10.4651,8.7734,8.7077,7.6937,8.3506,7.2018,7.645,0.6864
1505658,100,19,14.9453,14.881,13.2439,14.62,12.2974,11.978,9.6185,10.429,9.2704,9.3308,8.8568,9.2654,0.6864
4100957,100,145,11.3044,12.611,9.4449,9.9244,9.8917,9.9244,6.8822,7.799,7.5891,7.799,5.8018,5.7298,0.6865
4500405,250,2,18.3494,18.4648,8.1742,7.9314,7.4602,7.4676,7.6774,7.6352,6.8425,7.1216,5.3565,6.9923,0.6865
2208040,macro,2,14.4243,13.7427,11.1737,10.137,7.9103,8.4973,8.4823,7.662,6.8509,7.1733,6.2817,5.8707,0.6867
4317508,250,33,23.4962,22.524,17.3991,18.2715,8.6192,9.1893,13.61,14.1898,8.0684,8.5084,7.691,8.2095,0.6868
2230686,50,2,13.5299,13.197,11.6258,10.6435,9.6766,10.6207,8.082,7.2811,7.1151,7.4917,6.7546,6.4725,0.6868
2227718,250,14,14.6823,15.7272,11.4187,10.6705,9.3543,9.8428,8.4409,7.898,7.5671,8.3435,7.0296,7.2348,0.6868
4340220,macro,14,16.0291,15.8964,14.369,15.1441,10.0766,10.9957,9.7613,10.4869,8.4142,9.0431,8.2304,8.8977,0.6868
2230686,macro,2,13.5839,13.197,11.5776,10.6435,9.6976,10.6207,8.1516,7.2811,7.2347,7.4917,6.8365,6.4725,0.6869
1101176,macro,71,15.2218,16.793,9.5523,9.3477,7.1576,7.4265,8.0602,8.1676,6.3583,6.792,5.5951,5.8148,0.6869
2215867,macro,15,13.3027,12.0722,9.3613,8.6973,5.8609,5.8604,7.5386,7.0567,5.4324,5.2721,4.7022,3.9161,0.6869
4500405,macro,2,18.4596,18.4648,8.205,7.9314,7.4418,7.4676,7.7068,7.6352,6.84,7.1216,5.358,6.9923,0.6869
4020224,50,19,27.7953,27.816,10.7726,11.948,7.8421,8.266,10.127,10.9781,7.4205,7.9235,6.2574,6.7978,0.6869
4108969,50,11,14.5337,14.94,13.0938,14.318,8.0314,7.541,9.4166,10.3373,7.0023,6.7317,6.5917,6.6722,0.687
2202913,macro,14,17.6472,18.325,10.5933,11.3305,8.3967,7.6366,8.8989,9.6371,7.2988,6.4586,6.3275,6.3326,0.687
4108969,macro,11,14.575,14.94,13.0571,14.318,7.9398,7.541,9.3977,10.3373,6.9438,6.7317,6.5247,6.6722,0.687
4340220,50,14,16.023,15.8964,14.4778,15.1441,9.9957,10.9957,9.7742,10.4869,8.4002,9.0431,8.2265,8.8977,0.687
2230205,macro,2,10.141,9.3179,8.8056,9.0939,8.0575,8.0592,6.66,6.8107,6.4846,7.86,5.8876,6.2839,0.687
4085008,macro,11,15.0715,16.477,11.1248,11.0429,9.8037,9.9185,8.6889,9.1732,7.8591,8.4977,7.1507,6.709,0.6871
4340422,100,14,20.1535,20.0823,18.8221,19.2378,6.6086,5.7649,13.6382,13.8921,6.2928,5.1766,6.3179,5.5223,0.6872
4310506,100,2,21.2443,21.2548,12.8848,13.4823,11.9298,11.4958,10.9503,10.6678,10.023,9.0035,8.516,7.4351,0.6872
4021436,50,2,16.6556,17.5092,14.6036,14.1559,12.9984,14.0679,10.2695,9.512,9.7561,9.4905,9.4671,9.1263,0.6872
4029215,macro,19,17.969,17.0838,15.4654,16.7282,8.2493,7.8354,11.5158,11.9524,7.4094,7.122,7.2038,7.0956,0.6873
1501947,macro,2,12.7527,12.1445,10.7219,12.1236,9.144,9.4599,7.9545,8.5311,7.2871,7.0275,6.745,6.7413,0.6873
2015335,250,19,25.4399,24.6636,10.2853,10.6996,9.4329,10.4178,9.692,9.8157,8.6691,9.5968,7.0005,7.4641,0.6874
4021436,100,2,16.6042,17.5092,14.7252,14.1559,13.2606,14.0679,10.242,9.512,9.968,9.4905,9.6548,9.1263,0.6874
4070737,macro,14,20.2595,20.3089,12.9124,14.0978,10.4228,10.2984,10.5219,11.581,8.8526,8.6032,7.8382,8.3159,0.6874
4328061,50,2,11.0953,11.509,8.9915,8.3288,7.7472,8.1051,6.8403,6.7743,6.2572,7.6936,5.6546,5.827,0.6875
4066901,50,14,19.128,20.6709,16.5241,16.43,9.2825,9.3686,12.2746,12.862,8.1636,7.895,7.9905,8.1385,0.6875
4335296,50,2,20.6597,21.7082,12.0196,12.4325,10.5295,9.6466,10.2665,10.3044,8.9696,8.638,7.3342,6.5123,0.6875
4343812,250,14,23.7165,24.2315,14.235,14.5466,12.6368,12.3882,12.1888,12.4719,10.8467,9.3196,9.4299,9.4315,0.6875
2202343,100,4,10.3602,9.051,7.8871,7.2663,6.6732,7.1821,6.2084,5.6662,5.6676,5.626,5.0836,4.6568,0.6875
2205396,250,2,14.5324,15.3602,11.3727,11.919,9.5638,9.4078,8.7427,9.6203,7.8485,8.7395,7.2966,7.8112,0.6876
4335443,100,14,14.7175,15.4816,13.643,15.1059,12.7026,12.445,9.5992,9.6701,9.8997,9.6996,9.559,9.6052,0.6877
2003465,100,2,10.1529,9.7269,8.8304,9.7265,7.469,7.1049,6.6044,7.008,6.1048,7.0286,5.6179,6.4571,0.6877
1544017,50,14,19.8961,21.283,11.1996,11.2148,9.9644,10.3144,9.5915,9.9216,8.5651,9.2818,6.8625,6.4512,0.6877
4115602,macro,145,26.3398,24.777,8.5166,8.5425,8.1862,8.5425,8.4746,8.076,7.8167,8.076,4.7272,4.932,0.6878
4100912,macro,14,16.9072,17.1538,14.0641,15.372,13.2669,13.4607,10.7611,11.4479,10.3203,9.7072,9.7009,10.1269,0.6878
4330002,macro,14,17.7154,16.653,14.1674,14.6098,12.015,12.0945,10.9107,10.9824,9.4838,9.786,8.8339,7.6461,0.6878
2017169,250,2,11.0539,10.7729,9.3635,9.9649,7.3108,7.1035,7.1482,8.2944,6.1698,6.5294,5.725,6.6797,0.6878
2008583,250,2,9.318,8.3342,8.1834,8.0719,7.2901,7.1947,5.9867,4.9909,5.6865,5.0482,5.1931,4.522,0.6879
2200330,50,14,14.3039,14.1803,12.637,13.655,11.5143,11.5072,9.2461,9.836,8.8221,7.7107,8.3474,8.7994,0.6879
2220546,100,14,21.3471,21.767,14.2638,14.2615,8.0941,7.3432,11.5753,11.9291,7.5087,6.9579,6.9237,5.6312,0.6879
2202624,macro,15,16.2708,15.2651,12.7848,12.501,9.8236,10.9681,9.6445,9.6717,8.1143,8.0557,7.5862,8.2446,0.6879
4077738,250,1,12.7666,12.491,8.3361,8.233,7.6606,7.1358,7.0379,6.4352,6.5858,5.5362,5.6585,4.6522,0.6879
4065393,macro,19,29.4141,28.3364,10.3329,9.8499,9.2385,9.8039,10.1292,9.3038,8.6192,9.265,6.7831,6.9486,0.688
4081656,100,2,19.8913,20.2537,15.0045,14.4945,7.1459,7.1349,11.7826,13.2839,6.6912,6.7476,6.476,6.9142,0.688
4301706,macro,2,18.8461,19.9645,16.0902,16.1834,11.293,11.027,12.0715,12.0988,9.5945,8.6942,9.3892,8.5531,0.6881
4502344,50,14,19.4616,19.216,11.8281,12.5436,7.6007,6.9296,9.7535,10.5038,7.0195,6.5187,6.1851,5.1827,0.6881
4107237,100,14,18.8595,19.855,15.5691,16.5698,6.4549,6.1736,11.8822,12.7217,5.9999,5.8952,5.8461,5.6123,0.6882
4344858,250,14,23.6838,24.5365,13.0207,12.7396,11.1612,12.4124,11.3699,11.3064,9.8252,9.361,8.3894,8.8903,0.6882
4114463,100,2,18.3107,18.2633,9.4035,9.0595,8.493,8.9704,8.4286,8.7871,7.5215,8.55,6.1151,7.2589,0.6884
1504796,macro,4,13.5259,13.3855,11.514,11.7623,6.9699,5.8187,8.0354,7.4282,6.1783,5.3363,5.8149,5.2154,0.6884
4334072,macro,2,16.0461,16.0289,14.9409,14.2369,9.4755,10.9601,10.389,10.1208,8.1599,7.8928,8.0473,8.0183,0.6885
4063368,macro,61,17.1966,17.43,14.1573,15.015,9.5125,9.6666,9.9712,11.376,8.2587,8.4536,7.9919,8.1279,0.6885
4337710,250,14,21.4466,23.008,9.0907,8.767,6.9707,6.7109,8.143,8.1924,6.6357,6.1739,5.4634,5.3289,0.6885
2230767,100,14,16.6038,18.2552,12.725,12.7932,7.3287,7.2288,9.3945,9.6631,6.6007,6.721,6.1651,6.2936,0.6886
4075457,250,2,12.6339,12.4162,10.9375,11.9369,9.1092,10.2116,8.0604,8.5008,7.3546,7.8634,6.8423,7.2033,0.6886
2015335,macro,19,25.4123,24.6636,10.3429,10.6996,9.407,10.4178,9.7269,9.8157,8.6473,9.5968,6.9887,7.4641,0.6886
2211756,macro,19,17.2153,16.8881,15.5151,16.7794,6.6752,6.062,11.3337,11.9031,6.2753,5.7056,6.0409,5.7013,0.6887
2234985,macro,2,12.1496,11.7331,10.7666,10.2142,8.4302,8.8324,8.0407,8.114,7.0371,8.4062,6.613,7.1842,0.6888
4083166,50,9,25.0584,24.2508,15.4709,15.0213,8.9092,9.8733,12.8637,12.77,8.3085,9.1078,7.6066,8.2506,0.6888
2229056,250,33,17.6732,16.651,10.2479,10.842,9.0427,9.787,8.853,9.0857,7.9076,8.4375,6.5163,7.2649,0.6888
1541694,macro,2,11.6617,11.277,9.2806,8.8804,6.6511,6.3151,7.0849,6.0771,5.8405,4.8808,5.2765,4.5767,0.6889
4082931,100,2,16.0251,15.9822,11.4818,11.8388,10.7755,10.2614,9.2408,8.5559,8.6095,7.8333,7.8736,6.6976,0.689
4503658,250,152,21.0279,20.036,11.9404,12.5426,11.6049,12.5426,10.3464,10.6313,9.9008,10.6313,7.1525,7.2415,0.689
2227744,100,14,14.4323,14.5573,9.0468,8.5952,6.9428,8.2317,7.5948,7.4014,6.2957,7.1655,5.3591,5.7773,0.6892
4022430,macro,14,23.2096,22.9038,10.8629,10.1481,6.8959,6.891,9.5537,8.058,6.6911,6.5988,5.7244,5.7009,0.6893
2227065,50,2,13.5947,13.4538,11.6036,11.2489,8.8947,8.1176,8.3598,9.6056,7.2168,7.8724,6.8732,7.2204,0.6894
1512662,macro,114,14.2348,14.119,13.2305,13.798,12.5328,13.798,9.404,9.8682,9.392,9.8682,9.0677,9.7567,0.6896
2225197,100,78,16.3064,15.594,9.2282,9.3264,8.1688,9.3264,8.0019,8.0041,7.1928,8.0041,6.0133,6.5948,0.6896
1503416,50,1,12.8275,12.8547,11.9143,11.1818,11.1317,11.0238,8.1687,7.3347,7.7958,7.1649,7.4247,6.324,0.6897
1503542,macro,14,12.4009,12.774,10.4743,11.5152,6.7351,6.0221,7.8953,8.553,5.9449,5.122,5.4513,5.3364,0.6897
4103577,50,19,19.2299,19.6919,16.5375,16.0482,8.6876,9.6826,12.3644,12.4402,7.7577,8.689,7.5569,8.2905,0.6897
4028359,100,14,16.8542,16.361,14.1317,15.1166,11.1443,10.6198,10.5836,11.103,8.7775,8.9078,8.2547,7.2155,0.6898
4305720,250,8,13.0263,12.259,9.5978,10.8902,7.0996,6.7966,7.5814,8.1416,6.2182,5.9441,5.5622,5.2223,0.6899
1516163,100,2,12.0402,11.4265,8.4606,7.7278,6.9185,5.9866,6.847,7.6865,5.9803,5.3822,5.2287,5.1249,0.6899
4104435,250,2,16.2585,17.0697,14.4294,13.8894,12.6778,13.629,10.4817,9.7833,9.6694,10.3602,9.5275,9.7176,0.6899
1100880,250,2,12.3799,12.3477,11.595,11.6956,10.3742,10.1782,8.3718,9.636,7.9638,8.1246,7.5615,8.6488,0.6899
2009875,macro,6,10.748,10.8911,7.0087,7.274,4.7004,3.6204,5.8826,6.0489,4.4698,3.3667,3.8374,3.2411,0.6901
4341477,100,2,17.7032,18.1855,15.9836,17.3137,12.5051,12.531,10.9598,10.85,9.9818,9.2742,9.8376,9.2522,0.6902
2206508,50,2,8.7423,8.7845,8.3469,8.3387,7.6192,7.092,5.9964,5.2844,5.8052,4.5605,5.3594,4.637,0.6902
4344858,macro,14,23.8005,24.5365,12.8543,12.7396,11.0774,12.4124,11.2867,11.3064,9.7799,9.361,8.302,8.8903,0.6903
4085761,macro,14,21.6552,21.5864,11.1922,9.9984,7.9216,8.7277,9.568,9.0725,7.354,8.0294,6.2963,6.5751,0.6903
4111108,100,2,13.8405,13.3135,12.0735,11.2542,10.5367,10.2463,8.3406,7.5761,7.4724,6.7914,7.0505,6.1687,0.6903
2210724,100,2,12.3895,12.0683,9.7878,9.81,7.2999,6.846,7.4492,6.3959,6.3009,5.4596,5.6968,4.8408,0.6904
