cif,size,sgnum,assessed_100,actual_100,assessed_010,actual_010,assessed_001,actual_001,assessed_110,actual_110,assessed_101,actual_101,assessed_011,actual_011,mean_rmse
4315643,100,2,14.4566,13.4718,12.9605,13.1404,8.8622,8.8882,8.8782,7.7867,7.3107,6.6874,7.0546,6.4916,0.6952
4069336,250,14,12.9433,12.947,11.3526,10.7288,8.1339,7.6439,8.4758,8.261,6.7472,6.5823,6.3994,4.9172,0.6952
2233707,100,14,13.1791,12.0909,10.9945,11.5006,4.2117,4.0007,8.2948,7.2062,4.1297,3.7982,4.1259,3.7786,0.6952
4061473,50,2,11.5901,11.8641,10.2776,10.2066,9.6172,9.3802,7.7601,8.0584,7.3608,8.8511,6.9985,7.6726,0.6953
4106900,250,76,22.6823,24.2844,12.3338,11.9184,12.1896,11.9184,10.9072,10.6993,10.5848,10.6993,8.6065,8.4276,0.6954
4105105,50,15,29.1121,29.5157,15.5702,17.1329,9.4761,9.3277,13.6033,13.7243,9.1353,8.8941,7.7432,8.1923,0.6954
4023830,50,4,11.2304,11.0446,10.2235,9.9159,8.3558,9.4701,6.9047,6.2136,6.3859,7.1892,6.2098,6.8486,0.6954
2003402,100,56,16.1731,16.483,14.7068,16.154,11.8688,11.454,10.8275,11.5372,9.2812,9.406,9.2016,9.3436,0.6955
4321850,100,2,14.3459,14.4812,12.9864,13.3479,12.0716,11.8203,9.5063,9.6961,8.9724,7.7722,8.6948,7.593,0.6955
2016795,100,2,18.8257,19.1677,7.2916,6.8137,5.8996,6.1937,6.8521,6.5602,5.5718,5.9166,4.3279,5.8334,0.6955
4074956,50,14,25.255,24.849,13.2796,14.5279,8.9598,8.7109,11.5105,12.5417,8.3781,8.2205,7.2124,7.385,0.6956
2216900,50,61,22.5181,22.873,7.3622,8.2061,6.7209,7.5881,7.2442,7.724,6.5217,7.2021,4.7839,5.5713,0.6956
4320666,macro,19,11.2535,12.847,10.3323,10.519,6.0139,5.8658,7.5865,8.1388,5.2887,5.3359,5.1092,5.1231,0.6957
2016795,250,2,18.7164,19.1677,7.2698,6.8137,5.9276,6.1937,6.8368,6.5602,5.5836,5.9166,4.3387,5.8334,0.6957
4023257,250,147,12.0668,11.7995,11.4919,11.7995,10.9932,11.3765,8.3816,6.8124,8.3327,8.1899,7.8599,8.1899,0.6957
2232297,50,61,19.9284,20.033,11.1733,11.26,9.3512,10.484,9.6812,9.8157,8.248,9.2889,6.965,7.673,0.6958
4027140,100,29,21.755,21.643,9.5268,10.4103,7.8762,8.6754,8.7582,9.3815,7.3992,8.0526,5.8538,6.6646,0.6958
1100873,50,2,13.594,14.3401,12.3054,12.5542,12.2708,11.8559,9.3099,9.1925,9.1997,8.9778,8.8729,7.4405,0.6959
2012499,macro,14,14.6885,14.7205,8.751,7.8038,6.0602,6.0621,7.5568,6.1431,5.5193,5.6054,4.8285,4.7874,0.6959
4329845,macro,62,13.6465,15.2152,10.0124,10.0383,6.9476,6.4408,7.9782,8.379,6.0427,5.9313,5.5435,5.4209,0.696
2001379,100,2,15.497,15.8435,11.4548,11.3325,10.2255,9.7126,9.0764,8.5822,8.1764,7.2451,7.3286,6.1467,0.696
7209169,250,61,27.002,26.08,17.5206,17.667,10.0393,10.984,14.1694,14.6269,9.4995,10.1228,8.5901,9.3281,0.696
4302523,250,14,20.7717,21.928,12.9873,12.0808,6.3537,6.4706,11.0567,10.5813,6.2228,6.2061,5.6997,4.9867,0.6961
4105703,250,2,22.4513,22.4012,12.4624,13.3132,11.9249,11.5196,10.927,10.8785,10.2431,9.2023,8.2541,7.2892,0.6961
4103984,50,15,17.4381,16.9865,9.7994,11.118,5.9896,6.1383,8.5197,9.3026,5.6631,5.2052,5.0266,5.3737,0.6961
1504679,250,14,21.8191,22.6685,20.7101,19.6406,9.5462,10.0331,15.0637,14.844,8.7109,7.9903,8.4472,8.9348,0.6962
4074268,100,2,11.811,11.3141,10.5473,10.4774,9.5442,10.3778,7.9601,8.528,7.5064,8.3992,7.1789,8.0963,0.6962
7220287,macro,2,13.4934,13.2154,8.3696,8.012,7.7707,7.3861,7.056,7.7187,6.4575,6.8951,5.3086,6.6957,0.6962
2232443,50,14,14.713,14.8947,8.5015,7.6093,6.1775,6.0818,7.4605,6.0315,5.6341,5.6305,4.9168,4.7508,0.6962
4074362,250,4,15.0143,15.327,12.7358,11.3213,7.7594,7.773,9.6534,9.1064,6.7069,6.9325,6.3169,5.639,0.6962
2007962,100,2,13.3783,13.8005,10.0732,10.4737,8.158,7.6771,8.0092,8.5942,6.8291,7.0515,6.209,7.6047,0.6964
2229207,50,61,18.4948,18.709,12.893,13.0352,9.0635,10.0882,10.2242,10.6952,7.8635,8.8796,7.2435,7.978,0.6964
4064063,100,14,21.7239,22.7313,13.8622,14.8048,11.2424,10.6638,11.6225,12.4056,9.7071,9.4974,8.5319,8.6528,0.6964
4067175,100,14,16.5879,16.3777,13.4899,12.7511,9.002,8.7399,10.342,10.0613,7.5657,7.7107,7.197,5.7301,0.6965
4077939,100,2,21.5415,21.8878,11.3876,11.9188,8.9453,9.0997,9.7834,10.7234,8.0645,8.8094,6.7852,7.8081,0.6965
4504900,100,56,20.2386,21.3954,17.7516,18.4371,7.4955,7.2088,12.9947,13.9668,7.0455,6.8315,6.8867,6.7138,0.6965
4060588,macro,2,10.7402,10.3428,7.7557,7.1796,7.0255,6.5362,6.1318,5.1998,5.6975,4.992,5.0504,4.1472,0.6966
4108855,100,2,19.7756,20.5184,16.1529,16.5789,9.9012,9.6905,12.0872,13.4012,8.6976,9.2474,8.339,8.6632,0.6966
2205022,100,14,9.6257,11.2709,7.8479,7.5964,5.7067,5.6749,5.9015,5.8045,4.7287,5.0687,4.4176,4.5463,0.6967
2227572,50,33,23.9994,24.706,6.7433,5.689,4.7223,5.209,6.4974,5.5439,4.7342,5.0969,3.6867,3.8418,0.6967
1508300,100,2,14.7557,14.6208,8.8294,8.152,5.8752,5.4981,7.6098,6.4581,5.393,4.8559,4.8651,4.0412,0.6968
4339190,250,2,14.4318,14.1567,10.5903,10.05,9.0773,9.7553,8.3956,7.0733,7.4205,7.5198,6.7055,6.1332,0.6968
2219082,100,2,12.0636,11.2569,9.8369,9.5187,7.45,7.208,7.4486,7.3388,6.237,7.0827,5.821,6.9937,0.6968
4315709,50,18,21.1503,22.01,11.9434,12.808,10.317,10.712,10.3113,11.0701,8.9795,9.6318,7.6982,8.217,0.6968
4022345,macro,2,10.394,9.7019,8.9681,8.3369,7.6945,8.0869,6.4566,5.4334,5.785,5.2777,5.5326,4.7724,0.6968
1504190,100,19,22.3422,21.0195,9.2133,9.7864,7.2823,7.7635,8.6768,8.8719,6.9486,7.2826,5.408,6.0821,0.6969
1503964,250,2,11.9279,11.5171,8.5303,8.6037,7.6948,7.6489,6.8792,8.4584,6.3056,6.7678,5.6217,5.7954,0.6969
7219546,100,114,15.1903,14.7246,13.2884,14.7246,10.1393,10.2236,9.8402,10.4119,8.0925,8.3978,7.9421,8.3978,0.6969
4333142,50,2,17.9907,17.9384,15.4165,14.7704,13.1678,13.3208,11.5039,10.2796,10.3595,9.3782,9.7254,9.6318,0.6969
4304594,50,78,18.1941,18.211,12.7669,12.6159,11.3932,12.6159,10.1386,10.3705,9.3487,10.3705,8.3745,8.9208,0.6969
4084153,50,2,14.9779,15.4106,13.3277,14.7529,11.1374,11.1327,9.4639,9.1337,8.6901,8.2896,8.3475,7.6939,0.697
2240031,100,2,12.9693,12.7898,11.0963,12.5119,6.4494,5.9731,8.1298,8.6114,5.7688,5.3036,5.4909,5.0392,0.6971
4339486,macro,14,18.7977,19.993,10.4528,11.2664,6.8681,6.7516,8.9698,9.8152,6.3311,6.3967,5.4605,5.7651,0.6972
4023830,macro,4,11.4038,11.0446,10.1175,9.9159,8.3966,9.4701,6.9577,6.2136,6.4086,7.1892,6.1919,6.8486,0.6972
4106738,macro,2,13.5344,13.5808,8.0288,7.8208,6.0893,5.1933,7.005,6.3574,5.4751,4.5424,4.7424,3.8598,0.6972
7208653,250,30,18.916,17.804,10.6143,11.453,9.0264,9.536,9.2768,9.6322,7.988,8.4062,6.683,7.3283,0.6973
2221453,100,56,23.9587,23.638,11.744,10.718,8.2916,9.0726,10.4886,9.7614,7.7755,8.4701,6.5498,6.9248,0.6973
1505821,50,15,21.0545,22.1365,13.9929,14.1514,8.8914,9.62,11.302,11.7387,8.0749,8.8229,7.292,7.9558,0.6973
7020245,250,173,14.7419,14.0288,13.3199,13.1363,13.1971,13.1363,9.2219,9.5888,9.8591,9.5888,9.0556,7.5842,0.6974
4317492,macro,14,18.2527,19.4832,14.5781,14.1574,12.7071,12.451,11.3977,11.453,10.0811,9.0053,9.3101,9.3496,0.6975
4320476,250,15,19.9969,20.3873,16.2982,17.8269,10.504,10.009,11.9089,11.5008,9.0818,8.9846,8.6356,8.7275,0.6975
1517637,100,2,11.6997,10.5389,10.182,10.4929,6.9218,6.7982,7.2722,6.18,5.8995,5.4319,5.5918,5.3734,0.6975
7219546,250,114,15.0789,14.7246,13.25,14.7246,10.1891,10.2236,9.8099,10.4119,8.1115,8.3978,7.9812,8.3978,0.6975
4344806,250,143,9.1392,8.1518,8.6768,8.1518,6.4503,6.1506,5.9546,4.7064,5.0195,4.9098,4.8151,4.9098,0.6975
4121407,100,19,27.5229,29.201,15.0586,15.0421,6.166,6.1661,13.1282,13.3722,6.2283,6.0331,5.6282,5.7054,0.6976
4315643,250,2,14.4993,13.4718,12.9341,13.1404,8.8647,8.8882,8.8609,7.7867,7.2987,6.6874,7.0333,6.4916,0.6976
2207610,250,14,13.5015,14.444,7.7249,6.6483,5.4642,5.2987,6.7081,6.0392,4.9273,4.9745,4.2489,3.6199,0.6976
2014053,100,2,12.5463,11.4145,9.2703,9.1543,7.32,8.4724,7.2586,6.8637,6.2119,5.8379,5.6325,5.5898,0.6976
1503964,50,2,11.8885,11.5171,8.6367,8.6037,7.6064,7.6489,6.8906,8.4584,6.2357,6.7678,5.5999,5.7954,0.6977
4072386,100,33,19.797,19.148,15.0918,15.22,11.2308,12.327,11.7192,11.9146,9.5522,10.3649,8.8159,9.5792,0.6977
4106900,100,76,22.6717,24.2844,12.3219,11.9184,12.1921,11.9184,10.8989,10.6993,10.5828,10.6993,8.5974,8.4276,0.6977
4022029,macro,14,25.3075,26.4612,13.8244,13.7845,10.2051,10.187,12.0115,10.8415,9.2268,9.5068,7.8176,8.1926,0.6977
2227255,50,18,17.7075,17.2768,10.7764,10.9951,8.013,9.1899,9.1708,9.276,7.2275,8.1135,6.3393,7.0513,0.6978
7200207,100,2,11.8466,11.5992,9.7216,9.5676,8.1072,7.6818,7.3833,7.8797,6.5306,6.4147,6.0727,7.6204,0.6978
4320476,100,15,20.0142,20.3873,16.3041,17.8269,10.505,10.009,11.9476,11.5008,9.1027,8.9846,8.6669,8.7275,0.6978
4066237,50,2,16.484,16.1842,9.0533,8.9809,8.1526,7.896,7.9184,7.9211,7.2365,7.6388,5.8116,7.4237,0.6978
4313564,250,2,15.2376,14.0847,13.1052,13.3659,12.2952,13.3229,9.8899,9.3917,9.5191,9.2056,9.064,9.4134,0.6979
4111319,macro,36,22.8622,23.6307,16.6155,17.1251,9.1045,9.7837,13.0245,13.8667,8.341,9.0396,7.8517,8.4951,0.6979
2016369,250,2,12.2615,11.8026,9.603,8.7701,5.9348,5.913,7.4041,6.0429,5.2449,5.0944,4.9453,4.5682,0.6979
4068529,50,2,15.2403,14.068,13.0449,13.8008,11.8171,11.5474,9.7119,9.5818,8.9872,8.4594,8.5862,7.8057,0.698
2019055,250,14,17.1734,18.2341,14.9159,16.0687,9.6623,9.2907,10.7231,11.2956,8.2333,8.2781,8.0076,8.0431,0.698
1540629,100,2,16.2954,16.1118,13.0658,12.9115,11.7278,12.8902,10.1404,8.9119,9.3982,9.4756,8.7645,8.7683,0.6981
2235811,100,19,23.1568,22.809,9.0353,9.9238,7.7301,8.3817,8.1985,9.0998,7.3698,7.8673,5.6758,6.4034,0.6981
4071801,macro,14,19.7688,18.651,15.3747,15.5561,12.4298,12.7568,12.1147,11.9463,10.1729,10.5295,9.0782,7.9036,0.6981
4077738,macro,1,12.635,12.491,8.4758,8.233,7.8232,7.1358,7.086,6.4352,6.5025,5.5362,5.6599,4.6522,0.6982
2235117,50,2,13.4247,13.2679,10.5742,10.2689,9.4381,10.2209,8.3098,7.1003,7.5307,7.9434,6.9715,6.2223,0.6982
4106539,100,14,22.7817,22.9139,14.8856,15.3608,11.734,12.8511,12.2078,12.7591,10.1987,11.2086,8.9569,9.2894,0.6983
4027623,macro,4,12.9076,12.5402,11.0044,12.4712,7.1851,6.8092,8.1855,8.8428,6.2162,5.9839,5.8307,5.7217,0.6983
4084692,250,2,11.973,11.8885,9.7832,9.8539,8.0462,7.399,7.4503,6.8117,6.5516,5.5661,6.0726,5.0163,0.6983
4332320,100,14,22.0509,23.441,9.5824,8.9909,8.2207,8.5147,8.5201,8.3946,7.6213,8.0031,6.0053,5.3761,0.6984
2228768,100,2,11.2804,10.8839,10.0021,9.668,8.291,9.667,7.1291,6.477,6.4778,6.5326,6.1577,6.7379,0.6985
4069349,250,2,11.5948,12.524,10.9415,10.8728,10.5149,10.1686,8.167,8.1567,7.9116,7.7553,7.6471,6.2634,0.6985
4082968,macro,4,20.3186,20.171,10.1032,11.294,9.0573,9.5521,8.9755,9.5958,8.1355,8.633,6.5119,7.2933,0.6985
4313772,50,2,13.1227,12.8596,12.0033,12.4181,9.9032,9.0853,8.6107,8.1474,7.7108,6.9447,7.4252,6.3226,0.6985
2203596,100,2,14.3632,14.4848,12.0992,11.8071,10.5957,10.1786,9.2061,10.4176,8.3974,9.4381,8.0412,8.3621,0.6986
2228214,50,19,16.8659,16.128,15.5708,15.114,8.9012,9.887,11.2481,11.0283,7.6652,8.4292,7.5182,8.2739,0.6986
4066893,250,2,12.2169,11.3184,9.9857,11.2645,6.7141,6.598,7.4467,7.2726,5.8078,5.1701,5.4687,5.6558,0.6986
1100829,100,14,14.8611,13.8115,8.5774,7.9789,7.4365,7.4411,7.4981,6.9089,6.5254,5.4665,5.4411,5.4418,0.6986
1508300,250,2,14.8315,14.6208,8.8042,8.152,5.8755,5.4981,7.6239,6.4581,5.3971,4.8559,4.8564,4.0412,0.6986
2219013,macro,14,12.1346,13.248,8.4885,8.4996,6.8373,5.9368,6.9087,7.1539,5.7732,5.4177,5.1862,4.3545,0.6987
2207725,50,4,9.7223,11.281,6.3712,6.2944,4.2377,3.7228,5.0693,5.4967,3.6955,3.5352,3.3024,3.1579,0.6988
1507407,50,2,11.4637,11.5834,10.9006,11.0785,10.1222,9.8355,7.926,6.8172,7.6776,6.9378,7.4797,6.4673,0.6988
4026819,50,2,12.4053,11.9908,10.2322,10.0893,7.0181,7.0138,7.4774,8.8623,6.0415,6.8487,5.6327,6.0429,0.6988
4063687,macro,14,14.6644,13.7333,12.066,11.581,10.3733,11.1723,9.2052,8.8533,8.0886,7.1733,7.5632,8.0406,0.6988
2006044,250,62,21.6008,22.149,10.2433,11.244,6.8877,7.238,9.0486,10.0261,6.4324,6.88,5.4944,6.0861,0.6989
4081901,macro,14,16.5872,17.0207,10.8604,11.0639,9.662,8.5101,8.9659,9.2764,8.0344,6.9309,6.9911,6.7455,0.6989
4336149,100,19,17.1736,16.6696,14.5937,14.7916,9.9893,11.0037,10.8907,11.0639,8.2893,9.1833,7.9453,8.8287,0.699
1515298,50,19,27.6432,27.4126,9.9084,11.2079,9.3317,9.659,9.557,10.3743,8.9413,9.11,6.6952,7.3168,0.699
1100280,100,2,10.5296,9.8957,8.4416,7.5944,6.6406,7.5312,6.3346,6.7829,5.4039,6.0561,5.0148,5.6416,0.6991
2230441,macro,2,13.3687,12.9084,8.8305,8.6336,7.2626,6.9032,7.3281,6.3923,6.2612,5.3674,5.4864,4.5495,0.6991
2008943,100,1,12.747,12.938,6.1459,4.9992,4.6199,4.7281,5.6062,4.5267,4.3489,4.222,3.5474,2.9247,0.6991
1501962,macro,14,14.8231,13.5546,12.2354,13.2983,9.1224,9.3132,9.3609,9.4926,7.3288,7.676,6.9288,6.7888,0.6991
4344928,50,14,16.2625,16.444,13.4904,14.4852,10.0563,9.5589,10.3183,10.8695,7.9085,8.2641,7.4874,6.3772,0.6991
4327861,250,2,18.1412,16.6209,9.3776,9.6717,4.6356,5.0119,8.3645,7.7684,4.6102,4.7293,4.1497,4.3048,0.6992
4105008,250,19,19.2647,20.8923,9.8517,10.0262,8.3295,8.2327,8.6701,9.0392,7.4799,7.6595,6.0873,6.3626,0.6992
4069336,macro,14,12.8728,12.947,11.402,10.7288,8.1095,7.6439,8.4781,8.261,6.7245,6.5823,6.3972,4.9172,0.6992
4026907,250,2,12.792,12.4076,9.3614,9.5865,7.3927,7.3911,7.3403,8.8133,6.1969,6.5308,5.606,6.2796,0.6992
4302523,macro,14,20.7446,21.928,12.9552,12.0808,6.4239,6.4706,11.0241,10.5813,6.2668,6.2061,5.7394,4.9867,0.6992
2008003,100,2,13.2668,13.2846,7.5967,6.5275,6.2743,6.4659,6.6996,5.7794,5.6321,5.7492,4.7493,3.8037,0.6994
4001142,250,14,28.8355,27.3597,11.3726,11.007,3.3922,3.9102,10.7218,10.2116,3.8867,3.7981,3.39,3.6846,0.6994
2221376,50,2,15.4733,16.6869,11.1623,11.9433,4.73,4.4331,9.1727,9.9639,4.6356,4.328,4.4456,4.2375,0.6994
1512286,macro,14,12.1158,13.1025,10.5213,10.9331,6.2395,5.5749,7.9239,8.3945,5.5672,4.5491,5.2706,4.9665,0.6994
1536235,100,114,11.5619,11.57,8.3163,7.4637,6.4054,7.4637,6.6572,6.2719,5.368,6.2719,4.9265,5.2776,0.6995
2205601,macro,14,21.0458,20.6266,11.8129,10.833,7.2203,7.797,10.2204,9.149,6.8368,7.2933,5.9952,6.3283,0.6995
5000054,250,76,19.1351,17.685,17.8248,17.685,4.3344,4.919,13.1267,12.5052,4.5688,4.7391,4.499,4.7391,0.6997
2204224,100,14,17.3672,17.752,11.5866,12.4295,9.0309,8.2198,9.4487,10.1818,7.6807,7.459,6.6829,5.7697,0.6997
2007962,250,2,13.4102,13.8005,10.0097,10.4737,8.2092,7.6771,7.9877,8.5942,6.873,7.0515,6.231,7.6047,0.6997
2206157,50,14,19.8685,21.3431,16.5216,16.6997,10.9396,10.7997,12.4947,13.1522,9.3312,9.6363,8.9271,8.4951,0.6997
4083302,50,29,22.1448,21.296,20.6326,20.159,6.3399,7.2966,15.111,14.64,6.2313,6.9027,6.2244,6.861,0.6997
4105058,50,2,23.2786,22.5313,10.3088,11.2577,8.6361,9.5539,9.2451,9.8414,8.0338,8.4187,6.4508,6.8159,0.6998
7022304,250,2,11.3687,10.6953,9.5067,9.7509,6.4805,6.3568,7.0933,8.4653,5.5442,6.1282,5.2255,5.6575,0.6998
2010342,250,14,12.2189,13.7308,9.3403,8.815,5.6643,5.391,7.1385,6.6011,5.0498,5.0181,4.7144,4.5991,0.7
2005559,50,2,17.1155,16.9622,14.0481,13.7804,12.4768,13.3935,10.8764,9.9807,9.9173,10.4981,9.4645,8.5347,0.7
2209736,macro,19,24.2231,24.316,8.886,10.155,7.4404,7.719,8.5546,9.3707,7.1684,7.3572,5.4092,6.1452,0.7
4072386,250,33,19.8188,19.148,15.2337,15.22,11.2007,12.327,11.8032,11.9146,9.5466,10.3649,8.8447,9.5792,0.7
4001010,250,4,15.2128,15.0788,13.1246,14.7394,9.4575,9.1881,9.3559,9.6888,7.7647,7.8462,7.4429,7.7972,0.7001
4001246,50,4,26.6263,28.296,7.2771,7.5786,6.3576,6.2123,7.1957,7.3206,6.2105,6.0678,4.7097,4.7828,0.7001
1540741,100,14,13.0534,13.541,11.5779,12.7495,6.6798,6.0452,8.5671,9.2825,5.8827,5.5201,5.626,5.0921,0.7002
3500034,50,14,17.3062,17.0679,7.6044,6.5141,6.292,6.444,7.0448,6.0859,5.8205,6.0286,4.6796,3.8366,0.7003
2204755,100,14,13.8676,13.8017,12.2177,13.0341,9.8898,10.857,8.6742,8.6838,7.795,8.5332,7.4526,8.3421,0.7003
2008003,50,2,13.4163,13.2846,7.5843,6.5275,6.3032,6.4659,6.7114,5.7794,5.6587,5.7492,4.7554,3.8037,0.7004
2237726,macro,33,21.4577,21.108,8.5977,9.9335,6.6333,6.3879,8.116,8.988,6.3525,6.1141,4.9738,5.3729,0.7004
4023844,macro,19,18.8246,18.643,16.6062,18.026,6.162,6.0231,12.0317,12.9589,5.8565,5.7314,5.7211,5.7126,0.7004
2016373,50,5,14.9023,15.6357,12.9267,13.4498,7.7253,6.652,8.884,8.2156,6.6866,6.1211,6.4248,5.9626,0.7004
2310142,50,19,16.6095,16.3042,10.5758,10.4228,8.9953,10.1602,8.7939,8.7817,7.6463,8.6229,6.557,7.2754,0.7004
4307625,250,29,14.7746,14.6611,13.1127,13.3745,9.2973,10.4632,9.3824,9.8808,7.6858,8.5167,7.4896,8.241,0.7005
4340157,50,14,19.5726,21.002,11.8419,11.058,9.6722,10.042,9.9645,9.7846,8.3605,8.6567,7.2626,7.434,0.7005
4502844,macro,2,17.6343,18.4338,10.5421,10.8572,8.6872,8.6782,8.8856,10.1648,7.5553,8.0883,6.508,7.0421,0.7005
1503953,250,2,22.0432,23.4002,12.2983,11.9061,11.3664,11.9053,10.7719,10.5863,9.8962,9.847,8.0338,7.2453,0.7005
4021560,50,14,15.9308,15.953,9.0145,7.8208,6.7986,6.6426,7.824,7.0223,6.1522,6.1322,5.2364,4.3135,0.7006
4068623,250,2,14.2772,14.4573,9.4682,9.6758,7.7565,7.6495,7.7701,9.1924,6.6455,6.8098,5.8266,6.7255,0.7006
4321822,50,2,16.8963,17.0649,13.8803,14.1656,11.7219,13.1449,10.5943,10.1287,9.4257,8.9033,8.8506,9.4175,0.7007
2220535,50,2,12.0476,10.8859,9.2956,8.7229,6.8551,7.7056,7.1241,6.5003,5.8007,5.9133,5.3306,4.9523,0.7007
4022708,macro,15,23.1028,23.3125,15.7187,17.2407,8.1148,7.6235,12.7277,13.1215,7.6502,7.2459,7.1326,6.9723,0.7007
4344693,100,2,20.3043,20.6902,12.5214,12.2365,11.4737,11.675,10.6025,11.83,9.6797,10.5664,8.3819,9.0004,0.7007
2230767,250,14,16.7445,18.2552,13.1677,12.7932,6.8518,7.2288,9.7755,9.6631,6.2731,6.721,5.8828,6.2936,0.7008
4074220,macro,14,19.6181,20.63,16.9985,16.2145,10.2133,10.1117,12.6399,12.7482,8.8438,9.0797,8.558,7.4488,0.7008
4301347,macro,2,15.2795,14.6851,11.3018,10.5907,9.3003,10.5347,8.8986,8.1521,7.5146,7.5844,6.8216,6.87,0.7008
4027672,50,4,11.3158,10.1677,8.6476,9.6715,7.1761,7.4853,6.6669,7.0076,5.8764,5.98,5.3213,5.9195,0.7008
7221142,100,61,22.172,22.405,16.2123,17.3251,10.3827,10.5296,12.5417,13.7055,9.2292,9.5297,8.564,8.9981,0.7009
1505821,100,15,20.9374,22.1365,14.3169,14.1514,8.906,9.62,11.4192,11.7387,8.1005,8.8229,7.3653,7.9558,0.7009
2008889,100,2,14.067,13.1806,11.2583,12.5342,8.4181,8.6135,8.6044,8.1445,7.0525,6.5499,6.5923,6.7708,0.7009
2001379,250,2,15.3995,15.8435,11.4583,11.3325,10.2316,9.7126,9.0599,8.5822,8.1654,7.2451,7.326,6.1467,0.701
2207499,macro,19,22.1322,23.3886,9.0518,9.6525,8.1193,8.4115,8.2576,8.9225,7.5045,7.9152,5.781,6.3415,0.7011
4506627,macro,2,9.5372,9.3662,8.1466,7.5387,7.1254,6.9345,6.0809,6.6904,5.5414,5.6609,5.2371,6.6961,0.7012
4114463,100,2,17.7838,18.2633,9.6107,9.0595,8.5411,8.9704,8.4145,8.7871,7.5681,8.55,6.1964,7.2589,0.7012
2010322,50,14,15.9144,17.147,14.543,14.695,8.2561,7.7641,10.6478,11.158,7.1322,7.0728,6.9437,5.9939,0.7012
2231510,250,14,22.8006,22.8402,7.7628,8.6921,4.5518,3.7246,7.452,8.1237,4.5688,3.676,3.7454,3.3545,0.7012
2221663,250,2,11.3043,10.1219,9.6919,9.5945,5.005,5.6132,6.9511,7.2932,4.4076,5.0524,4.2721,5.0724,0.7013
4079154,50,14,25.1481,24.4149,13.1741,12.8241,8.2867,8.7445,11.2361,9.8965,7.9034,8.2324,6.8023,7.2247,0.7013
2239548,100,14,18.8433,19.5052,15.3925,16.428,7.8909,7.2977,11.8653,12.5651,7.1535,6.835,6.8824,6.177,0.7013
4112186,50,2,22.0477,22.2378,12.5608,12.757,11.7549,11.6444,10.949,12.0464,10.1477,11.1917,8.4726,9.2277,0.7013
2003737,macro,14,17.7857,16.433,10.9334,11.4136,9.8972,10.4596,9.1288,9.3743,8.3883,8.8238,6.9687,7.5384,0.7014
7210556,50,33,13.7072,12.7444,11.4401,12.7109,9.8385,9.5071,8.607,8.9998,7.7075,7.6203,7.2419,7.6132,0.7014
7000101,100,33,23.5446,24.699,7.7215,8.711,5.4754,5.3158,7.5299,8.215,5.4525,5.1968,4.2542,4.5376,0.7015
7103637,100,60,11.4497,11.5995,9.7147,8.3253,6.1682,6.7148,7.3619,6.7635,5.25,5.8113,5.0601,5.2266,0.7015
1517637,250,2,11.7119,10.5389,10.193,10.4929,6.94,6.7982,7.2695,6.18,5.91,5.4319,5.5987,5.3734,0.7015
4342538,50,14,28.0896,29.4607,13.2775,13.946,8.2942,7.77,11.7308,11.3836,7.992,7.5131,6.8248,6.7876,0.7015
4061473,100,2,11.585,11.8641,10.3634,10.2066,9.5532,9.3802,7.7943,8.0584,7.3338,8.8511,7.003,7.6726,0.7015
4326401,100,2,14.874,14.755,12.2342,12.1354,9.7076,10.5066,9.2664,9.899,7.8487,9.0598,7.4812,8.1326,0.7016
7022304,50,2,11.3489,10.6953,9.5139,9.7509,6.4296,6.3568,7.095,8.4653,5.5093,6.1282,5.2057,5.6575,0.7016
4084153,100,2,15.0178,15.4106,13.3148,14.7529,11.0116,11.1327,9.5212,9.1337,8.6791,8.2896,8.3384,7.6939,0.7017
4077421,50,2,16.5864,15.6313,13.6286,14.4436,12.2503,12.3004,10.5363,10.0936,9.8443,9.3557,9.3105,8.3406,0.7017
4100732,100,14,19.9491,19.374,17.3121,17.2308,10.0436,9.6383,12.7978,12.8753,8.7584,8.6294,8.5138,6.9549,0.7017
2218519,macro,14,12.9606,13.877,10.3259,9.6528,7.0068,6.5357,7.9629,7.9243,6.112,5.9127,5.6333,4.4506,0.7018
4507577,100,62,25.5125,25.721,10.1905,9.446,6.4892,7.464,9.4284,8.867,6.3426,7.1683,5.2161,5.8564,0.7018
1504293,50,2,14.251,13.1984,12.5069,13.0387,8.7839,8.5046,8.5248,7.6294,7.3729,6.7094,7.0577,6.5631,0.7018
2207431,100,14,21.3144,20.264,13.8837,14.9363,5.1577,4.8513,11.4008,12.0232,5.0543,4.7179,4.6673,4.2806,0.7018
4118581,50,19,27.9778,26.6953,11.513,12.3217,5.2421,5.7697,10.7738,11.1875,5.5157,5.6395,4.7874,5.2252,0.7018
2237544,macro,14,11.7276,10.536,8.6029,7.947,6.7674,7.3208,6.8279,6.3446,5.6436,6.012,5.1423,4.4866,0.7018
2234662,100,14,11.5799,11.2069,9.7477,11.1582,7.3905,6.6094,7.403,7.4514,6.1318,5.6931,5.8348,5.6867,0.7019
4301507,250,2,13.7062,12.5609,11.5489,11.8293,8.3412,9.1582,8.1865,7.269,6.922,7.1369,6.5437,6.6452,0.7019
4306761,250,2,16.6075,17.2563,12.7908,14.1047,8.0015,7.5039,9.8585,10.0167,7.0882,6.4895,6.5777,6.1559,0.702
2007240,macro,14,16.2434,16.559,7.6771,6.9883,4.9017,3.9975,6.8331,6.4384,4.5328,3.8859,3.8881,2.8929,0.702
