name,sgnum
2207733_0050,2
2207736_0050,19
2207737_0050,2
2207744_0050,2
2207745_0050,15
2207753_0050,2
2207754_0050,14
2207759_0050,4
2207763_0050,61
2207767_0050,2
2207773_0050,11
2207780_0050,2
2207785_0050,33
2207792_0050,15
2207796_0050,14
2207799_0050,14
2207801_0050,7
2207802_0050,4
2207807_0050,29
2207809_0050,14
2207814_0050,2
2207816_0050,14
2207817_0050,14
2207819_0050,14
2207829_0050,14
2207835_0050,14
2207836_0050,14
2207853_0050,14
2207859_0050,2
2207871_0050,14
2207876_0050,36
2207877_0050,61
2207880_0050,14
2207897_0050,14
2207899_0050,2
2207901_0050,2
2207907_0050,62
2207910_0050,2
2207915_0050,1
2207938_0050,19
2207944_0050,2
2207951_0050,14
2207957_0050,15
2207960_0050,19
2207962_0050,14
2207964_0050,14
2207969_0050,14
2207981_0050,14
2207986_0050,14
2207993_0050,14
2207998_0050,14
2208002_0050,14
2208009_0050,4
2208015_0050,4
2208018_0050,2
2208021_0050,2
2208022_0050,4
2208023_0050,5
2208027_0050,61
2208030_0050,2
2208040_0050,2
2208045_0050,19
2208053_0050,61
2208057_0050,19
2208059_0050,2
2208066_0050,2
2208091_0050,61
2208104_0050,19
2208106_0050,14
2208107_0050,2
2208108_0050,161
2208111_0050,5
2208118_0050,2
2208133_0050,148
2208136_0050,15
2208138_0050,29
2208141_0050,15
2208147_0050,33
2208149_0050,15
2208152_0050,4
2208164_0050,18
2208165_0050,14
2208166_0050,62
2208171_0050,4
2208172_0050,7
2208177_0050,56
2208180_0050,4
2208182_0050,85
2208187_0050,14
2208188_0050,14
2208199_0050,2
2208204_0050,19
2208214_0050,2
2208217_0050,2
2208233_0050,4
2208239_0050,15
2208256_0050,14
2208259_0050,14
2208262_0050,88
2208264_0050,15
2208265_0050,14
2208271_0050,2
2208287_0050,2
2208288_0050,14
2208293_0050,14
2208307_0050,2
2208312_0050,19
2208336_0050,60
2208338_0050,4
2208352_0050,19
2208368_0050,2
2208369_0050,9
2208370_0050,29
2208375_0050,14
2208393_0050,14
2208394_0050,19
2208401_0050,14
2208404_0050,2
2208406_0050,14
2208408_0050,2
2208422_0050,61
2208425_0050,14
2208429_0050,2
2208430_0050,2
2208437_0050,14
2208458_0050,2
2208461_0050,14
2208467_0050,19
2208472_0050,62
2208478_0050,14
2208492_0050,56
2208497_0050,4
2208499_0050,61
2208504_0050,2
2208506_0050,61
2208512_0050,2
2208515_0050,135
2208520_0050,2
2208526_0050,14
2208532_0050,61
2208533_0050,14
2208538_0050,9
2208539_0050,19
2208540_0050,19
2208546_0050,14
2208549_0050,11
2208551_0050,2
2208561_0050,2
2208562_0050,14
2208569_0050,14
2208571_0050,2
2208576_0050,19
2208587_0050,56
2208590_0050,14
2208601_0050,33
2208602_0050,2
2208603_0050,2
2208617_0050,2
2208619_0050,14
2208621_0050,14
2208624_0050,14
2208629_0050,19
2208637_0050,15
2208649_0050,61
2208657_0050,14
2208659_0050,14
2208662_0050,14
2208666_0050,2
2208681_0050,15
2208682_0050,14
2208686_0050,14
2208692_0050,19
2208693_0050,2
2208696_0050,19
2208700_0050,14
2208706_0050,2
2208710_0050,33
2208712_0050,2
2208719_0050,78
2208720_0050,2
2208722_0050,15
2208724_0050,19
2208727_0050,14
2208731_0050,4
2208750_0050,18
2208759_0050,62
2208763_0050,14
2208765_0050,14
2208766_0050,2
2208770_0050,14
2208774_0050,15
2208780_0050,14
2208783_0050,2
2208785_0050,2
2208787_0050,61
2208791_0050,2
2208798_0050,14
2208800_0050,2
2208807_0050,14
2208809_0050,14
2208810_0050,2
2208811_0050,2
2208813_0050,61
2208822_0050,14
2208825_0050,19
2208836_0050,2
2208851_0050,2
2208857_0050,14
2208864_0050,2
2208873_0050,15
2208876_0050,61
2208883_0050,4
2208888_0050,14
2208891_0050,2
2208901_0050,15
2208911_0050,61
2208919_0050,61
2208933_0050,2
2208935_0050,14
2208936_0050,82
2208937_0050,14
2208941_0050,2
2208943_0050,9
2208946_0050,2
2208952_0050,14
2208959_0050,2
2208962_0050,14
2208964_0050,14
2208979_0050,60
2208991_0050,2
2208995_0050,61
2208996_0050,14
2208997_0050,14
2209003_0050,2
2209010_0050,2
2209021_0050,43
2209026_0050,36
2209035_0050,14
2209044_0050,14
2209045_0050,14
2209054_0050,14
2209055_0050,14
2209061_0050,14
2209063_0050,4
2209066_0050,14
2209070_0050,61
2209073_0050,14
2209075_0050,14
2209076_0050,19
2209091_0050,2
2209106_0050,63
2209126_0050,14
2209127_0050,14
2209130_0050,14
2209145_0050,14
2209146_0050,2
2209149_0050,2
2209157_0050,15
2209162_0050,15
2209169_0050,2
2209175_0050,14
2209182_0050,15
2209193_0050,12
2209209_0050,14
2209215_0050,2
2209217_0050,15
2209221_0050,14
2209225_0050,2
2209229_0050,61
2209230_0050,19
2209235_0050,14
2209238_0050,19
2209250_0050,2
2209252_0050,33
2209265_0050,2
2209276_0050,14
2209280_0050,14
2209287_0050,15
2209289_0050,62
2209292_0050,2
2209305_0050,4
2209312_0050,14
2209326_0050,2
2209331_0050,2
2209332_0050,82
2209333_0050,2
2209334_0050,14
2209343_0050,14
2209350_0050,14
2209354_0050,2
2209361_0050,14
2209362_0050,15
2209363_0050,2
2209366_0050,14
2209367_0050,2
2209383_0050,19
2209384_0050,14
2209387_0050,2
2209396_0050,4
2209404_0050,14
2209409_0050,86
2209412_0050,2
2209413_0050,62
2209420_0050,33
2209422_0050,2
2209426_0050,2
2209441_0050,2
2209442_0050,14
2209448_0050,61
2209449_0050,15
2209452_0050,15
2209460_0050,19
2209462_0050,9
2209463_0050,61
2209464_0050,29
2209470_0050,4
2209477_0050,14
2209488_0050,61
2209502_0050,19
2209503_0050,14
2209513_0050,190
2209518_0050,19
2209519_0050,2
2209520_0050,14
2209524_0050,2
2209533_0050,14
2209542_0050,33
2209544_0050,2
2209546_0050,19
2209551_0050,76
2209554_0050,61
2209557_0050,14
2209559_0050,2
2209563_0050,62
2209565_0050,2
2209566_0050,19
2209570_0050,14
2209571_0050,2
2209577_0050,14
2209578_0050,2
2209588_0050,14
2209600_0050,14
2209602_0050,14
2209605_0050,14
2209617_0050,2
2209620_0050,14
2209623_0050,14
2209625_0050,2
2209637_0050,12
2209654_0050,19
2209660_0050,2
2209664_0050,2
2209669_0050,14
2209675_0050,4
2209687_0050,14
2209696_0050,61
2209702_0050,14
2209703_0050,2
2209716_0050,15
2209725_0050,14
2209733_0050,15
2209735_0050,15
2209744_0050,2
2209745_0050,15
2209747_0050,19
2209749_0050,14
2209759_0050,4
2209769_0050,15
2209771_0050,29
2209775_0050,2
2209776_0050,15
2209784_0050,88
2209785_0050,14
2209786_0050,2
2209787_0050,19
2209791_0050,2
2209797_0050,2
2209799_0050,2
2209800_0050,19
2209803_0050,2
2209811_0050,60
2209836_0050,2
2209837_0050,19
2209840_0050,14
2209846_0050,14
2209847_0050,2
2209855_0050,15
2209856_0050,14
2209857_0050,14
2209858_0050,2
2209860_0050,14
2209868_0050,14
2209872_0050,2
2209874_0050,14
2209885_0050,2
2209896_0050,2
2209901_0050,14
2209904_0050,15
2209912_0050,33
2209913_0050,14
2209916_0050,2
2209918_0050,2
2209921_0050,2
2209924_0050,2
2209929_0050,155
2209930_0050,31
2209931_0050,33
2209933_0050,4
2209936_0050,2
2209938_0050,14
2209940_0050,14
2209944_0050,52
2209952_0050,2
2209961_0050,15
2209964_0050,2
2209966_0050,14
2209976_0050,14
2209979_0050,2
2209980_0050,2
2209991_0050,14
2209995_0050,19
2210007_0050,14
2210013_0050,2
2210028_0050,19
2210037_0050,14
2210044_0050,14
2210058_0050,15
2210060_0050,19
2210069_0050,2
2210072_0050,14
2210075_0050,4
2210076_0050,2
2210080_0050,61
2210084_0050,4
2210089_0050,92
2210098_0050,14
2210104_0050,4
2210108_0050,19
2210113_0050,15
2210118_0050,14
2210121_0050,14
2210133_0050,33
2210135_0050,14
2210137_0050,2
2210139_0050,15
2210140_0050,14
2210142_0050,14
2210148_0050,15
2210150_0050,14
2210154_0050,15
2210157_0050,14
2210160_0050,72
2210165_0050,14
2210182_0050,14
2210194_0050,61
2210209_0050,4
2210210_0050,33
2210223_0050,4
2210224_0050,19
2210229_0050,14
2210251_0050,14
2210253_0050,2
2210263_0050,2
2210264_0050,15
2210267_0050,14
2210272_0050,14
2210284_0050,33
2210291_0050,14
2210301_0050,2
2210306_0050,19
2210320_0050,14
2210338_0050,14
2210339_0050,15
2210342_0050,33
2210347_0050,61
2210356_0050,15
2210358_0050,2
2210363_0050,14
2210364_0050,2
2210367_0050,14
2210374_0050,148
2210377_0050,4
2210378_0050,14
2210382_0050,14
2210413_0050,14
2210420_0050,2
2210423_0050,19
2210424_0050,14
2210427_0050,60
2210440_0050,14
2210446_0050,14
2210452_0050,14
2210453_0050,2
2210456_0050,14
2210458_0050,2
2210461_0050,14
2210464_0050,62
2210478_0050,2
2210479_0050,15
2210484_0050,14
2210487_0050,14
2210490_0050,19
2210495_0050,61
2210497_0050,19
2210499_0050,14
2210507_0050,14
2210510_0050,106
2210512_0050,15
2210516_0050,14
2210518_0050,14
2210522_0050,14
2210529_0050,2
2210539_0050,61
2210544_0050,19
2210548_0050,60
2210577_0050,4
2210578_0050,14
2210591_0050,2
2210599_0050,14
2210602_0050,15
2210604_0050,33
2210606_0050,2
2210608_0050,2
2210610_0050,2
2210615_0050,2
2210621_0050,15
2210622_0050,82
2210627_0050,54
2210631_0050,33
2210637_0050,2
2210642_0050,4
2210647_0050,14
2210657_0050,43
2210658_0050,14
2210670_0050,2
2210677_0050,19
2210679_0050,61
2210681_0050,60
2210682_0050,2
2210684_0050,9
2210686_0050,14
2210698_0050,14
2210699_0050,2
2210707_0050,19
2210711_0050,15
2210715_0050,14
2210724_0050,2
2210727_0050,15
2210728_0050,2
2210738_0050,2
2210748_0050,14
2210750_0050,2
2210752_0050,15
2210755_0050,19
2210765_0050,19
2210769_0050,9
2210770_0050,14
2210775_0050,14
2210782_0050,2
2210784_0050,2
2210786_0050,4
2210795_0050,1
2210802_0050,2
2210816_0050,14
2210826_0050,54
2210829_0050,14
2210835_0050,54
2210839_0050,19
2210847_0050,19
2210866_0050,2
2210877_0050,19
2210881_0050,14
2210886_0050,2
2210887_0050,2
2210900_0050,14
2210908_0050,19
2210913_0050,14
2210914_0050,19
2210916_0050,15
2210917_0050,2
2210930_0050,88
2210939_0050,14
2210945_0050,14
2210950_0050,2
2210954_0050,2
2210959_0050,14
2210969_0050,2
2210973_0050,29
2210978_0050,33
2210985_0050,2
2210990_0050,15
2210998_0050,2
2210999_0050,15
2211001_0050,14
2211015_0050,14
2211028_0050,2
2211033_0050,14
2211034_0050,2
2211043_0050,4
2211066_0050,14
2211069_0050,19
2211073_0050,2
2211075_0050,14
2211076_0050,15
2211080_0050,2
2211087_0050,14
2211090_0050,2
2211091_0050,2
2211101_0050,15
2211102_0050,14
2211108_0050,14
2211112_0050,14
2211114_0050,14
2211115_0050,14
2211116_0050,148
2211121_0050,4
2211122_0050,14
2211136_0050,5
2211144_0050,61
2211152_0050,2
2211157_0050,14
2211159_0050,2
2211161_0050,5
2211174_0050,13
2211180_0050,14
2211182_0050,4
2211187_0050,19
2211194_0050,19
2211201_0050,2
2211217_0050,14
2211218_0050,2
2211219_0050,29
2211222_0050,14
2211234_0050,14
2211236_0050,14
2211238_0050,14
2211240_0050,14
2211242_0050,13
2211248_0050,61
2211256_0050,2
2211261_0050,2
2211272_0050,61
2211278_0050,2
2211282_0050,2
2211283_0050,14
2211289_0050,33
2211295_0050,14
2211301_0050,14
2211315_0050,2
2211318_0050,15
2211324_0050,14
2211327_0050,14
2211328_0050,14
2211329_0050,14
2211330_0050,2
2211334_0050,19
2211337_0050,14
2211345_0050,192
2211349_0050,2
2211365_0050,2
2211368_0050,14
2211372_0050,61
2211374_0050,2
2211391_0050,2
2211393_0050,19
2211394_0050,2
2211395_0050,15
2211398_0050,2
2211402_0050,14
2211407_0050,61
2211411_0050,14
2211416_0050,14
2211422_0050,19
2211423_0050,2
2211430_0050,2
2211432_0050,14
2211433_0050,14
2211434_0050,2
2211437_0050,14
2211439_0050,146
2211446_0050,29
2211451_0050,60
2211455_0050,2
2211459_0050,14
2211460_0050,15
2211470_0050,19
2211472_0050,2
2211480_0050,19
2211489_0050,13
2211490_0050,2
2211491_0050,14
2211492_0050,61
2211496_0050,14
2211497_0050,144
2211500_0050,1
2211504_0050,33
2211521_0050,14
2211522_0050,19
2211532_0050,19
2211539_0050,161
2211541_0050,15
2211548_0050,61
2211561_0050,19
2211563_0050,2
2211564_0050,61
2211568_0050,2
2211569_0050,14
2211577_0050,14
2211588_0050,15
2211593_0050,14
2211603_0050,2
2211604_0050,61
2211608_0050,2
2211616_0050,57
2211622_0050,14
2211629_0050,14
2211640_0050,56
2211647_0050,2
2211654_0050,14
2211656_0050,14
2211664_0050,61
2211670_0050,19
2211674_0050,14
2211677_0050,14
2211678_0050,14
2211683_0050,14
2211688_0050,54
2211691_0050,4
2211694_0050,56
2211703_0050,14
2211707_0050,2
2211714_0050,148
2211717_0050,14
2211725_0050,19
2211729_0050,2
2211731_0050,19
2211735_0050,14
2211736_0050,19
2211744_0050,2
2211750_0050,2
2211756_0050,19
2211762_0050,2
2211769_0050,14
2211772_0050,62
2211773_0050,2
2211776_0050,33
2211782_0050,20
2211783_0050,14
2211785_0050,33
2211790_0050,14
2211793_0050,60
2211795_0050,61
2211796_0050,62
2211801_0050,29
2211803_0050,19
2211805_0050,15
2211806_0050,14
2211809_0050,14
2211813_0050,2
2211818_0050,14
2211822_0050,15
2211823_0050,4
2211829_0050,61
2211830_0050,2
2211841_0050,14
2211845_0050,61
2211861_0050,4
2211863_0050,2
2211870_0050,2
2211877_0050,60
2211888_0050,60
2211890_0050,144
2211893_0050,14
2211898_0050,14
2211900_0050,2
2211907_0050,2
2211908_0050,14
2211918_0050,61
2211926_0050,61
2211930_0050,4
2211938_0050,2
2211939_0050,14
2211952_0050,9
2211957_0050,2
2211959_0050,19
2211974_0050,14
2211983_0050,18
2211984_0050,2
2211987_0050,61
2211988_0050,2
2211989_0050,61
2212000_0050,15
2212007_0050,14
2212009_0050,19
2212017_0050,14
2212034_0050,4
2212035_0050,2
2212039_0050,14
2212041_0050,14
2212045_0050,62
2212048_0050,14
2212055_0050,4
2212056_0050,2
2212057_0050,14
2212058_0050,2
2212063_0050,19
2212065_0050,2
2212068_0050,14
2212073_0050,33
2212074_0050,19
2212080_0050,14
2212085_0050,2
2212087_0050,62
2212094_0050,14
2212105_0050,2
2212108_0050,33
2212116_0050,78
2212117_0050,61
2212128_0050,14
2212132_0050,2
2212142_0050,19
2212144_0050,19
2212158_0050,56
2212167_0050,19
2212184_0050,33
2212185_0050,62
2212188_0050,61
2212196_0050,2
2212211_0050,2
2212215_0050,14
2212227_0050,54
2212238_0050,14
2212239_0050,62
2212248_0050,2
2212257_0050,19
2212266_0050,11
2212279_0050,15
2212282_0050,61
2212302_0050,14
2212310_0050,14
2212312_0050,14
2212313_0050,14
2212324_0050,2
2212330_0050,29
2212332_0050,19
2212334_0050,14
2212338_0050,14
2212343_0050,19
2212346_0050,14
2212355_0050,2
2212373_0050,2
2212375_0050,14
2212377_0050,2
2212378_0050,2
2212380_0050,2
2212382_0050,19
2212387_0050,2
2212389_0050,14
2212392_0050,14
2212407_0050,2
2212411_0050,14
2212422_0050,14
2212426_0050,2
2212428_0050,19
2212439_0050,61
2212448_0050,2
2212457_0050,62
2212458_0050,14
2212459_0050,14
2212466_0050,2
2212467_0050,2
2212472_0050,2
2212483_0050,2
2212490_0050,14
2212517_0050,14
2212521_0050,4
2212523_0050,19
2212538_0050,78
2212552_0050,33
2212553_0050,14
2212558_0050,2
2212568_0050,2
2212569_0050,14
2212576_0050,60
2212584_0050,14
2212585_0050,19
2212586_0050,2
2212589_0050,15
2212601_0050,14
2212605_0050,61
2212613_0050,19
2212614_0050,60
2212618_0050,14
2212619_0050,14
2212626_0050,15
2212628_0050,2
2212639_0050,14
2212644_0050,14
2212645_0050,14
2212649_0050,14
2212654_0050,61
2212655_0050,2
2212667_0050,14
2212678_0050,2
2212682_0050,14
2212688_0050,2
2212695_0050,15
2212712_0050,14
2212725_0050,14
2212733_0050,61
2212737_0050,19
2212739_0050,14
2212740_0050,2
2212743_0050,61
2212756_0050,14
2212768_0050,2
2212769_0050,14
2212775_0050,14
2212779_0050,2
2212788_0050,62
2212790_0050,19
2212794_0050,19
2212796_0050,2
2212813_0050,14
2212834_0050,94
2212835_0050,14
2212836_0050,2
2212849_0050,14
2212852_0050,14
2212863_0050,14
2212864_0050,2
2212866_0050,19
2212873_0050,43
2212878_0050,14
2212883_0050,2
2212888_0050,29
2212890_0050,14
2212903_0050,14
2212906_0050,14
2212912_0050,29
2212915_0050,9
2212918_0050,2
2212919_0050,14
2212924_0050,56
2212930_0050,33
2212931_0050,15
2212936_0050,2
2212941_0050,32
2212948_0050,5
2212955_0050,61
2212960_0050,14
2212964_0050,14
2212970_0050,14
2212972_0050,14
2212976_0050,2
2212979_0050,14
2212980_0050,14
2212983_0050,2
2212995_0050,2
2212997_0050,14
2213002_0050,14
2213010_0050,14
2213019_0050,14
2213023_0050,4
2213030_0050,19
2213036_0050,2
2213039_0050,19
2213040_0050,14
2213042_0050,2
2213044_0050,14
2213059_0050,2
2213064_0050,14
2213067_0050,14
2213072_0050,14
2213075_0050,61
2213080_0050,14
2213088_0050,2
2213107_0050,2
2213109_0050,2
2213110_0050,14
2213112_0050,70
2213116_0050,15
2213122_0050,61
2213132_0050,60
2213136_0050,14
2213146_0050,14
2213156_0050,36
2213157_0050,4
2213159_0050,19
2213161_0050,14
2213165_0050,2
2213170_0050,14
2213172_0050,14
2213174_0050,56
2213181_0050,2
2213182_0050,14
2213192_0050,2
2213205_0050,14
2213207_0050,19
2213209_0050,2
2213211_0050,19
2213214_0050,14
2213224_0050,2
2213225_0050,2
2213230_0050,14
2213240_0050,2
2213246_0050,56
2213247_0050,14
2213253_0050,2
2213255_0050,4
2213262_0050,19
2213268_0050,15
2213270_0050,61
2213274_0050,14
2213275_0050,14
2213277_0050,61
2213280_0050,29
2213285_0050,15
2213289_0050,2
2213299_0050,14
2213303_0050,2
2213306_0050,19
2213311_0050,19
2213312_0050,4
2213316_0050,14
2213318_0050,14
2213327_0050,2
2213328_0050,62
2213334_0050,2
2213345_0050,2
2213347_0050,2
2213348_0050,14
2213359_0050,2
2213363_0050,14
2213371_0050,14
2213378_0050,61
2213381_0050,34
2213382_0050,14
2213387_0050,2
2213405_0050,14
2213412_0050,14
2213424_0050,14
2213441_0050,14
2213451_0050,15
2213462_0050,2
2213464_0050,88
2213476_0050,14
2213482_0050,15
2213484_0050,15
2213487_0050,14
2213489_0050,2
2213491_0050,14
2213498_0050,61
2213502_0050,62
2213510_0050,14
2213530_0050,4
2213532_0050,14
2213534_0050,14
2213538_0050,14
2213546_0050,33
2213553_0050,2
2213557_0050,14
2213565_0050,14
2213569_0050,2
2213576_0050,2
2213580_0050,2
2213606_0050,19
2213613_0050,19
2213615_0050,2
2213623_0050,154
2213627_0050,2
2213628_0050,14
2213630_0050,14
2213635_0050,14
2213636_0050,15
2213646_0050,14
2213647_0050,29
2213652_0050,14
2213659_0050,61
2213660_0050,2
2213666_0050,9
2213671_0050,14
2213675_0050,14
2213682_0050,62
2213689_0050,14
2213697_0050,61
2213700_0050,14
2213701_0050,15
2213715_0050,14
2213723_0050,14
2213727_0050,2
2213745_0050,62
2213751_0050,14
2213752_0050,14
2213762_0050,15
2213769_0050,4
2213772_0050,19
2213773_0050,2
2213775_0050,14
2213776_0050,2
2213790_0050,2
2213792_0050,2
2213802_0050,2
2213803_0050,14
2213804_0050,4
2213807_0050,14
2213813_0050,19
2213821_0050,19
2213822_0050,2
2213824_0050,2
2213836_0050,4
2213842_0050,61
2213844_0050,15
2213845_0050,2
2213858_0050,2
2213861_0050,19
2213868_0050,2
2213870_0050,14
2213882_0050,15
2213906_0050,1
2213913_0050,14
2213915_0050,31
2213917_0050,14
2213919_0050,14
2213929_0050,14
2213943_0050,14
2213948_0050,15
2213954_0050,14
2213961_0050,14
2213974_0050,14
2213982_0050,2
2213994_0050,14
2213996_0050,2
2214026_0050,14
2214033_0050,14
2214036_0050,14
2214040_0050,14
2214046_0050,61
2214069_0050,19
2214079_0050,4
2214083_0050,1
2214094_0050,2
2214100_0050,60
2214110_0050,2
2214111_0050,114
2214117_0050,14
2214124_0050,15
2214132_0050,19
2214140_0050,14
2214142_0050,14
2214143_0050,46
2214145_0050,14
2214147_0050,14
2214152_0050,14
2214155_0050,14
2214157_0050,2
2214159_0050,14
2214173_0050,14
2214174_0050,2
2214178_0050,14
2214179_0050,19
2214190_0050,14
2214198_0050,19
2214199_0050,2
2214200_0050,14
2214201_0050,15
2214202_0050,19
2214206_0050,2
2214211_0050,92
2214221_0050,2
2214225_0050,61
2214229_0050,19
2214234_0050,14
2214235_0050,2
2214237_0050,2
2214238_0050,2
2214247_0050,19
2214257_0050,14
2214258_0050,9
2214269_0050,60
2214273_0050,15
2214286_0050,61
2214287_0050,15
2214290_0050,14
2214296_0050,14
2214297_0050,4
2214301_0050,4
2214305_0050,19
2214320_0050,4
2214331_0050,19
2214333_0050,61
2214340_0050,61
2214352_0050,14
2214353_0050,14
2214354_0050,7
2214366_0050,19
2214373_0050,2
2214376_0050,4
2214382_0050,14
2214409_0050,14
2214410_0050,19
2214438_0050,14
2214450_0050,33
2214452_0050,14
2214457_0050,2
2214458_0050,14
2214459_0050,14
2214462_0050,2
2214465_0050,2
2214470_0050,14
2214471_0050,2
2214473_0050,14
2214475_0050,2
2214480_0050,14
2214491_0050,19
2214495_0050,2
2214509_0050,9
2214514_0050,61
2214521_0050,60
2214540_0050,2
2214541_0050,61
2214547_0050,14
2214549_0050,2
2214551_0050,15
2214555_0050,33
2214566_0050,61
2214577_0050,14
2214589_0050,61
2214599_0050,33
2214615_0050,14
2214621_0050,19
2214624_0050,2
2214631_0050,19
2214638_0050,14
2214641_0050,2
2214642_0050,61
2214643_0050,2
2214645_0050,9
2214658_0050,60
2214670_0050,2
2214673_0050,19
2214681_0050,2
2214683_0050,2
2214699_0050,14
2214700_0050,15
2214712_0050,61
2214719_0050,15
2214720_0050,2
2214722_0050,4
2214723_0050,11
2214730_0050,19
2214743_0050,14
2214749_0050,14
2214759_0050,14
2214762_0050,13
2214769_0050,19
2214778_0050,14
2214794_0050,18
2214796_0050,14
2214801_0050,14
2214802_0050,14
2214809_0050,14
2214817_0050,19
2214824_0050,15
2214830_0050,2
2214832_0050,61
2214839_0050,18
2214844_0050,14
2214850_0050,60
2214857_0050,15
2214859_0050,14
2214863_0050,19
2214868_0050,56
2214872_0050,62
2214876_0050,14
2214893_0050,12
2214897_0050,14
2214898_0050,61
2214907_0050,14
2214913_0050,4
2214928_0050,15
2214931_0050,19
2214936_0050,14
2214942_0050,4
2214952_0050,15
2214962_0050,2
2214963_0050,2
2214970_0050,14
2214973_0050,14
2214978_0050,14
2214979_0050,9
2214980_0050,14
2214985_0050,14
2214996_0050,14
2214998_0050,2
2215010_0050,14
2215012_0050,2
2215014_0050,19
2215017_0050,14
2215019_0050,2
2215023_0050,2
2215025_0050,14
2215036_0050,14
2215037_0050,61
2215039_0050,61
2215040_0050,14
2215042_0050,14
2215058_0050,19
2215064_0050,29
2215065_0050,15
2215066_0050,61
2215072_0050,2
2215079_0050,61
2215080_0050,14
2215092_0050,62
2215099_0050,61
2215102_0050,14
2215103_0050,61
2215106_0050,2
2215114_0050,2
2215115_0050,2
2215117_0050,14
2215118_0050,61
2215121_0050,14
2215125_0050,19
2215127_0050,14
2215134_0050,2
2215139_0050,14
2215143_0050,14
2215145_0050,14
2215159_0050,29
2215172_0050,2
2215192_0050,15
2215199_0050,2
2215205_0050,14
2215207_0050,15
2215208_0050,14
2215211_0050,14
2215212_0050,14
2215220_0050,14
2215233_0050,14
2215236_0050,9
2215255_0050,14
2215259_0050,61
2215263_0050,14
2215268_0050,15
2215269_0050,2
2215270_0050,2
2215271_0050,88
2215274_0050,2
2215279_0050,14
2215280_0050,15
2215283_0050,2
2215289_0050,14
2215292_0050,19
2215294_0050,19
2215296_0050,14
2215301_0050,61
2215303_0050,14
2215310_0050,4
2215312_0050,14
2215326_0050,14
2215340_0050,14
2215347_0050,61
2215348_0050,31
2215350_0050,2
2215357_0050,14
2215366_0050,61
2215367_0050,14
2215370_0050,61
2215373_0050,19
2215377_0050,2
2215378_0050,15
2215382_0050,14
2215385_0050,9
2215391_0050,2
2215393_0050,2
2215398_0050,9
2215399_0050,2
2215408_0050,14
2215409_0050,15
2215426_0050,2
2215428_0050,4
2215433_0050,15
2215438_0050,14
2215446_0050,14
2215449_0050,33
2215450_0050,14
2215452_0050,62
2215463_0050,19
2215470_0050,19
2215472_0050,2
2215479_0050,19
2215488_0050,14
2215496_0050,2
2215500_0050,2
2215503_0050,2
2215509_0050,14
2215511_0050,12
2215512_0050,19
2215513_0050,14
2215518_0050,60
2215527_0050,2
2215529_0050,14
2215535_0050,2
2215552_0050,2
2215556_0050,2
2215559_0050,2
2215560_0050,2
2215568_0050,15
2215569_0050,14
2215573_0050,14
2215576_0050,2
2215579_0050,14
2215601_0050,19
2215604_0050,52
2215606_0050,15
2215619_0050,61
2215622_0050,2
2215631_0050,2
2215636_0050,14
2215645_0050,14
2215647_0050,14
2215652_0050,161
2215654_0050,19
2215658_0050,2
2215662_0050,61
2215673_0050,61
2215675_0050,96
2215677_0050,14
2215679_0050,2
2215680_0050,61
2215684_0050,13
2215694_0050,14
2215698_0050,14
2215699_0050,14
2215705_0050,2
2215709_0050,14
2215718_0050,14
2215720_0050,14
2215744_0050,2
2215748_0050,15
2215750_0050,14
2215751_0050,14
2215752_0050,15
2215759_0050,14
2215763_0050,2
2215768_0050,19
2215779_0050,15
2215780_0050,13
2215801_0050,14
2215802_0050,82
2215804_0050,19
2215810_0050,19
2215817_0050,14
2215822_0050,61
2215828_0050,2
2215837_0050,61
2215842_0050,14
2215845_0050,14
2215851_0050,15
2215853_0050,19
2215854_0050,29
2215861_0050,14
2215867_0050,15
2215874_0050,19
2215875_0050,2
2215878_0050,2
2215879_0050,14
2215881_0050,14
2215882_0050,61
2215897_0050,14
2215904_0050,60
2215905_0050,14
2215917_0050,33
2215926_0050,14
2215936_0050,15
2215938_0050,14
2215943_0050,4
2215945_0050,4
2215952_0050,60
2215954_0050,2
2215962_0050,14
2215979_0050,4
2215982_0050,19
2215985_0050,14
2215988_0050,2
2216009_0050,2
2216015_0050,14
2216017_0050,4
2216024_0050,14
2216031_0050,2
2216037_0050,19
2216038_0050,14
2216053_0050,2
2216059_0050,62
2216074_0050,14
2216077_0050,19
2216081_0050,61
2216085_0050,2
2216093_0050,14
2216103_0050,2
2216104_0050,60
2216107_0050,61
2216116_0050,60
2216117_0050,15
2216119_0050,2
2216121_0050,56
2216122_0050,5
2216123_0050,14
2216129_0050,2
2216131_0050,2
2216132_0050,19
2216138_0050,14
2216139_0050,19
2216143_0050,14
2216151_0050,14
2216156_0050,19
2216160_0050,14
2216163_0050,2
2216165_0050,14
2216169_0050,88
2216170_0050,62
2216171_0050,2
2216176_0050,14
2216180_0050,62
2216183_0050,15
2216184_0050,61
2216185_0050,19
2216187_0050,15
2216196_0050,14
2216199_0050,14
2216210_0050,14
2216211_0050,14
2216212_0050,14
2216214_0050,2
2216216_0050,14
2216219_0050,14
2216223_0050,14
2216225_0050,14
2216239_0050,62
2216245_0050,19
2216246_0050,2
2216247_0050,61
2216248_0050,2
2216250_0050,2
2216272_0050,19
2216283_0050,14
2216289_0050,14
2216295_0050,2
2216296_0050,29
2216306_0050,14
2216309_0050,60
2216325_0050,14
