name,sgnum,numpeaks
1507559,2,24
7210541,2,28
1502621,14,24
4028786,2,61
4026675,14,19
4081474,2,95
7005721,2,33
1504731,4,50
4083913,2,43
2003892,14,38
4310538,14,19
4504005,14,50
4030768,4,20
4508289,2,59
4028034,14,28
7201788,14,20
1506089,14,16
4021976,4,32
2300572,19,40
7153092,4,24
2219311,14,29
2206599,4,50
2225255,2,49
2219413,2,43
4504866,4,75
4020144,14,11
1519848,14,10
4023231,2,26
7154544,2,12
7117260,2,51
1518625,2,46
2235457,4,30
2200479,19,28
1519519,14,21
4021783,4,32
4028191,4,34
4023998,4,39
4507559,33,15
4023132,9,35
2000553,4,23
8000163,14,26
4100857,2,49
2230675,2,43
4084693,2,100
4024969,1,33
7209117,19,44
4066043,2,86
1508564,4,43
7225380,14,44
1505972,2,16
2211364,2,36
2007879,14,47
2001326,2,47
7150164,2,38
1508822,4,11
7154578,2,59
2203523,14,18
1513499,2,27
4025515,2,67
2018126,2,92
7214411,2,18
1505378,2,40
2003250,4,26
1542462,14,33
4027187,2,18
7200457,14,30
2236984,2,23
7214507,14,19
7150434,19,22
4075050,2,66
2219028,7,35
2105601,2,18
2003942,2,24
4029261,4,43
5000001,19,36
7054559,2,37
7214120,2,31
2003549,4,20
4113768,4,56
4081767,2,96
4026583,2,26
2200562,2,22
7112726,2,38
2203518,14,46
2105155,33,12
7151077,14,26
4027538,4,36
2225882,19,19
7216389,14,6
7209203,2,65
4342844,4,39
2216447,62,12
4064783,14,43
4508138,2,10
4322930,14,24
7053271,14,30
7027690,2,48
4511329,4,21
4024191,2,46
4020401,2,20
1520240,2,23
7150825,2,46
1508473,29,32
4023720,4,16
4081081,2,53
2205031,2,14
2018613,2,21
4025405,19,31
4069356,2,63
2223659,2,14
2218229,2,52
7152152,19,27
7203321,14,32
4068661,4,53
1518693,4,23
7154658,2,21
7152120,4,16
1512591,18,12
4506191,19,47
2219889,14,32
7150108,14,18
1515925,4,39
2217574,2,33
1518582,4,17
4064069,2,78
4029510,2,34
7017427,2,22
4079711,2,73
4029874,2,35
4022909,4,25
4340824,2,40
2222987,2,38
4024797,2,39
7214365,2,37
2217009,7,25
7154013,14,27
2201072,2,50
1506969,14,35
7053213,14,35
7219110,62,19
2013803,13,34
2009731,11,17
2209270,7,19
4022976,2,36
2017252,1,29
4079945,2,38
7050569,2,38
2017882,2,39
1513409,2,50
2223832,2,49
2103896,2,9
2213142,4,24
4332964,7,15
4307499,2,46
4324446,14,23
4082581,2,40
1529866,2,47
1508140,4,28
1506672,4,50
7114917,2,50
7109260,4,19
4022227,14,29
2204196,14,42
7153602,4,52
7117669,4,25
7153561,2,29
4120892,4,25
2102853,4,29
4119796,2,102
8102080,14,27
4029209,14,38
2234133,2,18
4074500,14,25
4116154,15,15
2235177,2,40
4102294,19,45
4500780,2,40
4031736,2,69
4021462,2,52
4023960,14,47
7223874,2,56
2010311,14,14
2227701,14,29
4067670,2,53
2106955,60,7
2003755,2,25
4023232,14,36
2218458,19,16
4084507,2,52
7152898,19,21
4085896,14,86
1511801,14,15
1517084,2,30
4023763,14,84
2105147,33,11
2213704,14,14
2232316,14,27
4332580,14,7
1501674,2,23
7114791,15,8
4078675,14,24
2209388,2,20
1505676,14,18
2220495,14,33
4032020,19,22
2239669,4,26
7052902,2,42
1543571,2,19
7111386,2,36
2016795,2,32
1502059,2,42
4078231,2,31
1508691,4,40
1507820,14,27
7150854,2,52
2005830,2,45
1503011,4,55
7212089,14,35
2004040,14,29
7212431,2,78
4083623,2,72
4023672,4,36
1502252,2,32
4070939,2,43
4513807,2,38
2103481,1,31
7110001,4,21
2217052,2,27
4077056,14,31
4312499,14,17
4507313,14,27
2100662,14,58
4079678,2,39
7219103,19,15
2231398,14,15
2228072,2,28
1519849,14,31
4081493,14,14
4319422,2,34
4111082,2,34
4030980,2,108
4024479,4,31
7150173,2,47
7216590,2,40
7151364,2,38
4072695,14,68
4030654,19,30
2221786,14,14
1517959,1,49
4120744,1,31
1516752,4,15
2008661,14,37
7225909,2,13
1516337,2,55
4025204,14,24
4063903,2,123
4115180,2,36
2223148,2,10
4114024,1,38
7211145,2,34
7055016,2,15
2219617,2,40
4506271,14,23
4081977,14,36
4075721,1,48
4022047,14,24
4020178,2,26
2010263,14,17
4028344,2,70
4083386,4,67
2006892,14,9
4070543,2,57
7155030,2,50
4023920,2,37
4063309,2,38
4504995,14,17
1506736,4,17
2220524,14,49
7112730,4,14
2212224,11,11
2232293,2,25
1519411,4,39
4022891,2,69
1506919,4,19
1506556,14,57
8101848,4,24
2010905,14,25
1518655,14,39
7110146,4,60
4020233,2,60
4068534,2,72
4020332,1,73
7220021,14,68
2009756,14,37
4020192,4,25
7153847,4,35
2231315,14,22
7050551,29,10
4071141,2,77
4023038,4,43
2213955,14,23
2237844,19,30
1503787,4,50
4507555,14,21
4023086,14,38
7154565,2,22
2237698,14,29
1504676,2,21
2100668,14,10
1517549,14,18
4103939,4,27
7100087,14,38
2222727,2,10
4123586,160,10
7218870,2,43
1506141,14,15
1543198,2,10
7017787,2,17
4110083,2,13
1504560,2,63
2212056,2,35
2300229,14,30
2003706,19,21
4029189,14,14
2212157,19,19
2014550,19,18
4021180,19,19
4022040,14,34
4068459,2,87
7221739,2,19
7103362,14,40
8102084,2,28
7153693,2,77
1502244,2,70
2210653,2,37
4070744,19,38
8000160,1,59
2202393,4,31
4104584,4,49
7116131,2,30
2101149,19,20
4023820,29,24
7053852,14,29
4504587,14,35
4080897,13,59
4501866,2,30
2003334,18,16
4078658,2,71
1540573,2,30
1520533,2,27
7052364,2,14
1505261,4,31
7219402,13,24
2012982,2,14
4122619,5,39
2216551,14,24
4028546,18,16
2011789,2,77
2211171,2,13
1504198,4,59
1511962,4,74
2208976,2,32
7204488,4,23
4025203,2,21
1516194,14,24
4030995,1,59
1512574,14,17
7212517,5,10
2221243,2,16
7213227,2,26
7223233,2,26
4080367,14,69
4024007,2,55
2012001,33,15
4030955,2,47
4027789,4,96
4020778,4,23
7115793,4,38
2219890,2,38
1540739,2,33
7035355,18,11
2103487,19,25
1505981,2,53
7153590,4,34
7106435,19,24
7052605,14,64
2019591,19,32
2229019,2,30
4078595,2,63
4022625,2,16
4020244,2,89
2222991,2,14
4020349,2,80
2217216,2,44
1503735,2,20
1520064,7,14
2006145,4,39
4028688,2,30
4024749,4,35
2105847,19,16
2100133,4,49
7215712,14,17
4028073,2,26
2236284,2,22
2014552,14,23
1503930,2,53
7155280,14,29
1505425,19,30
7119143,29,5
2225965,2,29
4062203,2,73
4028813,14,16
2209509,2,57
4023111,19,30
4081484,2,68
2011724,4,17
1505653,2,38
2211700,2,31
4031311,19,20
4023800,14,18
2200758,2,14
2105455,14,25
4117654,14,15
2001948,2,23
4116153,14,15
2009199,14,27
4112257,2,27
4513593,14,22
4109972,2,40
2214310,14,23
4068411,2,50
4076877,2,72
2005472,12,18
2214141,14,15
2235883,14,20
2231743,2,16
7005529,4,52
4066500,14,63
4501737,14,14
7214407,2,21
2001733,2,40
7151906,2,22
4024608,4,99
2012081,14,28
7109420,2,25
1503093,4,26
4027003,2,43
7152305,14,29
4508436,14,22
1513151,2,32
4063072,2,47
4025024,14,44
2218666,2,22
8102143,2,40
2230269,4,21
7211802,62,9
7052088,14,30
2001600,2,26
2239291,14,14
7150441,14,24
2002009,7,12
4024668,2,97
2219137,2,22
4071446,11,42
2211930,4,64
2201739,2,27
2220281,14,31
7219114,19,43
4022101,4,24
7151250,2,26
7219584,19,37
1516189,14,26
7206441,2,25
1520224,4,49
4024914,2,79
4020785,2,41
2018757,4,50
7202959,2,19
4026682,4,70
2007408,14,36
1542950,2,76
7035053,33,18
2234270,14,40
4112350,14,30
7213522,2,17
7100695,14,23
7117163,2,22
2013476,2,16
7106403,14,25
4025929,2,30
4021816,2,68
2235620,2,15
4100665,2,34
7150656,19,16
1507464,14,18
7152714,19,24
2015985,2,56
1507431,14,30
7204908,4,26
4069610,14,23
4511395,4,18
7037107,14,16
4500358,2,38
5000194,14,14
4507990,14,10
7203098,14,13
8100712,4,20
2200518,33,18
2236568,2,33
2015716,4,13
2013642,4,27
4066326,14,35
2234438,14,28
4112526,2,58
4024183,14,59
1518443,19,23
7152532,14,27
7203591,14,21
4020934,14,29
2007807,4,23
1507453,4,42
7051167,14,22
1517439,2,25
7153665,19,55
7111228,61,10
1507084,1,26
1519759,14,30
2208309,19,28
4027251,4,37
2224866,14,12
2205860,2,42
7226156,2,33
4077456,2,83
2005515,4,41
4021877,4,57
4110146,14,29
2310126,14,14
4074118,2,20
1507199,2,33
2014846,14,21
4029943,4,20
7151765,2,32
4076977,2,70
4121659,4,28
4300659,2,54
2212165,14,74
7153666,4,50
2101393,2,42
2233286,2,22
4084331,14,70
7200981,1,48
1518434,19,14
4085605,2,77
7105954,7,24
2202141,4,29
4330358,14,25
7053847,2,28
7117784,4,40
1517357,4,50
4028433,4,21
2218701,56,15
4066100,2,44
7155084,19,58
1508500,9,24
7152592,19,75
1503644,2,18
4076780,2,40
4081008,2,66
7209118,4,48
1008776,113,10
4069757,2,47
2205831,14,30
7100912,2,16
2207177,5,17
1511955,4,43
7206934,14,21
2215420,14,32
4021554,2,32
4305137,2,28
2221322,14,38
4024498,2,30
2012807,4,20
7151972,14,35
1503462,4,38
4509798,1,30
7219828,4,23
1515000,14,24
7154189,4,30
2228677,19,24
2104132,14,14
2200839,14,18
4025660,14,25
2233492,2,13
2238295,2,20
2207979,2,33
4111528,4,32
2101202,14,19
1516325,14,20
2010820,176,21
7151496,14,53
2233778,2,15
2232648,2,40
7210916,13,17
7214898,11,46
4114611,2,31
2019857,2,46
4020239,11,66
2206144,2,30
2218898,2,26
2228986,14,40
4024733,2,41
4074558,14,18
4069441,1,16
1520636,4,36
4081088,14,13
4021301,14,54
1506702,4,47
2019634,33,9
7054190,14,21
1503069,2,50
2004966,4,30
4028278,2,42
2237018,4,17
4029316,4,26
7219801,14,55
2000374,4,39
2237155,14,16
4028504,4,32
2206667,2,77
1515090,14,26
2004810,1,30
4066629,2,41
7029998,2,42
7154923,4,103
2010186,2,31
2231034,19,20
4324444,2,19
4026307,14,16
2224545,14,19
7152046,2,19
4022086,4,22
4022467,2,58
1542284,14,46
1519961,4,40
1542684,2,24
4021339,33,7
7202511,2,15
4028579,2,44
1504903,4,28
2009608,4,19
4026461,2,49
7225382,14,49
4027999,2,50
2010302,62,31
7210018,14,34
2235584,4,21
4081861,2,28
2240139,2,42
4504375,14,47
2214945,2,17
1542393,4,76
7223228,2,33
4022863,14,45
7154989,4,24
8101174,4,16
7150793,2,24
2234540,14,40
4338286,2,102
2232130,4,27
7014250,14,25
7200727,14,35
7219429,14,12
7152130,1,17
4022657,2,37
2220722,14,21
2219531,2,29
7054606,2,39
2236196,1,67
7152900,14,29
2200184,4,15
2219013,14,21
7218455,2,59
7103926,2,19
2236830,2,11
2218355,14,31
2100608,14,22
2201058,2,20
7220041,29,5
2101061,14,30
2102960,14,33
1503615,2,35
7151651,14,19
7220287,2,24
4084992,62,1
4029637,29,24
4074432,2,61
4025411,4,55
7150980,2,40
2011704,7,26
4022292,19,17
4027243,14,47
4024777,4,59
1507109,2,24
4062297,2,27
4061653,14,65
7150568,14,18
2204958,2,62
7220579,14,25
4067757,19,24
4075276,4,63
4117975,4,36
4510572,14,30
4028966,2,29
4026217,19,40
7213378,2,34
7212214,2,30
4071382,14,65
4502585,2,29
1520479,14,43
4064304,19,26
1100244,4,31
7100259,2,36
7117273,2,70
2203034,14,35
2010145,4,79
7224328,2,32
1516423,2,19
4315285,2,42
7151724,2,14
7205666,2,36
1543661,14,49
4110556,19,22
2229781,2,37
1508642,2,62
2015449,2,13
2211941,2,35
7003175,2,46
1513532,4,24
2203187,2,93
1507742,4,49
2212692,14,65
1508968,19,66
1507182,14,24
4025572,2,34
2237362,2,17
4123181,14,12
7153297,14,20
2236360,2,80
1543485,2,25
7153627,14,38
1502284,1,107
7219855,14,8
7150862,7,14
2017031,2,16
4060847,2,34
4508226,14,20
4506871,2,49
7208828,14,14
7108734,14,38
1516390,14,9
2008994,4,40
7003211,62,10
7205400,62,22
7151999,2,30
2212111,62,4
7019820,33,9
2105109,19,29
4020616,2,55
4029798,2,41
7153086,14,18
2300009,2,37
4027398,4,39
1506928,2,48
4028623,4,58
7103922,14,33
2222874,36,31
2015486,14,31
9011066,14,18
4504973,14,21
4069140,14,46
4504593,4,27
2018689,14,19
2201020,7,22
2011628,14,44
2011306,14,13
2004440,2,66
4120463,4,24
7226282,2,81
1504225,4,43
2223203,14,35
4030415,19,33
7151173,4,31
2213466,9,14
2300011,2,33
4024928,2,57
2017484,2,30
7153486,2,33
7218502,2,86
7101234,2,13
4069146,2,63
2216610,2,34
1516154,4,43
4115201,4,22
1503400,2,52
1504087,14,24
7219788,33,22
4023925,4,28
2227832,2,46
2233064,2,16
4029821,2,29
1542679,14,35
2009019,4,10
4029077,4,33
7102160,2,31
1503759,4,26
4060666,7,17
7205282,14,49
2217312,1,23
7150470,2,97
7102655,2,29
7152784,4,74
2238586,4,28
2226260,14,28
4112055,14,17
1505594,2,96
2236394,2,31
4510497,2,60
4063230,4,25
4029093,7,19
7105126,2,40
7101564,19,38
7206867,14,46
7210229,2,24
7152072,14,43
1503827,4,32
2017792,2,12
2225617,19,38
2209169,2,35
4077945,2,69
4062227,4,45
2001735,4,30
2104783,19,13
4031100,4,43
2203549,2,19
7111888,4,26
7155213,4,57
2222758,14,29
2202094,2,51
7152740,14,27
4078891,2,19
7113018,19,36
2310125,14,16
4025830,2,53
2200273,2,24
2226197,14,51
7027128,2,70
2204457,5,10
2239325,2,83
4118863,2,34
7224889,19,29
1504143,14,36
4075979,2,49
4503670,2,20
4021746,14,31
1505350,2,22
2202374,2,26
7214508,14,20
4030225,14,40
4068045,2,56
7111220,4,28
1507744,2,33
2223224,14,54
7225495,14,13
7112517,145,12
2201049,7,29
4332577,19,31
4024328,14,16
2219176,2,66
4029505,14,42
7207764,2,37
4020473,4,36
2229458,14,40
4025808,2,12
1504127,19,43
4030211,4,19
7214500,14,20
1506563,4,21
2201025,2,30
4082503,2,49
2222348,2,25
4020731,2,34
7107085,14,23
4507089,14,26
2227385,4,40
4029061,4,26
2214462,2,25
4025035,2,59
4500431,2,25
7212769,18,5
2100673,14,16
2235810,2,13
4124172,14,46
2233072,2,54
4029825,14,36
4026922,14,56
2235699,2,27
2211807,2,46
2235339,2,14
7153186,4,27
2014265,4,39
1528657,72,8
7034617,2,15
2238313,33,29
2223128,19,50
2010350,13,21
2010679,14,25
4506149,4,44
2019921,2,5
1511802,14,17
4510939,4,18
1518471,14,19
4501919,2,20
2202357,14,19
2012758,2,26
4319947,2,40
2205454,14,26
7154005,4,42
1542705,4,32
2019206,2,38
2215335,2,15
4028022,1,28
7107445,4,33
4509057,14,41
4000461,20,19
1514880,2,45
1507425,2,34
4000459,2,30
1504155,14,23
4062129,2,23
7151214,2,103
2222078,2,24
4117094,62,6
2100168,2,36
7104547,4,55
7154795,2,96
4067902,2,15
8100212,2,11
2013804,7,18
7153314,14,49
4110489,2,99
2220709,4,65
7153660,2,56
4025691,4,25
7100267,19,45
4060844,14,33
7016137,2,29
4079166,2,71
7051845,4,23
2101889,14,30
2200734,14,13
7220020,14,57
7154984,2,101
2216868,14,15
2235597,2,45
4109054,4,43
2202343,4,13
8100648,2,36
7216497,4,20
8102005,2,17
1504876,19,21
2201096,19,28
2215041,1,45
2105849,19,16
7210454,14,27
1518238,14,35
4074004,2,88
4021438,2,55
4024037,14,34
4104445,14,28
7051496,11,29
4028175,14,36
7153802,2,30
7152126,4,20
7154587,2,31
7111222,19,33
2226802,2,20
4313586,2,24
1516523,4,22
7206221,60,12
1502903,33,17
2233756,4,39
2205468,14,25
7150076,2,81
4071515,2,90
4339455,173,15
7150415,1,34
2103497,36,5
2221417,33,7
2018420,13,17
7151569,2,29
7109725,2,37
4022442,14,23
4503807,14,22
1504887,2,22
2015520,2,18
7111863,4,21
1513077,4,47
4077821,2,62
2008704,4,7
4505259,29,8
4031907,4,39
7225638,2,43
1507217,14,46
4026862,4,54
4020129,14,30
4021202,2,55
1506562,4,36
4071996,14,63
2203241,2,16
2100136,4,42
2014143,14,12
2209592,19,21
1503964,2,26
4341214,14,11
4502874,2,36
4028239,1,32
1501810,4,31
4025721,4,55
2236860,19,13
2210569,2,28
4027571,2,32
2213292,2,68
1516386,14,9
1507339,4,23
7222506,14,15
7154622,4,68
4069463,2,101
7204910,4,21
1507585,4,34
2200964,4,39
1518454,31,22
7151247,4,36
7153200,2,18
1507049,4,54
2233054,62,8
4029172,4,22
1504816,2,39
7210615,14,20
1511811,14,16
4116727,2,39
2008559,9,8
2203183,2,41
2300005,14,13
2104254,1,37
7150430,14,30
4506052,14,34
2217099,2,47
4344083,15,3
1543502,19,48
1506676,14,15
4083195,2,87
2219325,2,48
2239199,2,26
7153313,2,37
2009692,4,43
2221238,2,23
2202646,14,14
2201839,14,84
1507433,2,27
4072033,4,67
1501693,11,21
7052664,2,12
2310114,14,15
4503598,2,18
4501733,14,8
4072582,2,23
4031815,2,37
1517917,14,43
7225610,14,30
7203483,2,33
4304134,2,97
7151929,2,12
2010775,19,65
4511431,4,35
4077059,2,82
4503049,2,29
7224887,19,29
7150506,14,39
2235243,2,57
4023962,4,10
4023595,2,16
4083388,19,55
4023491,34,12
7207882,2,92
2104402,14,24
2202945,1,39
4023593,4,27
4022182,14,23
7203574,14,31
2102939,14,57
7108563,4,44
4027988,4,39
4073112,2,105
7154601,4,29
2214805,2,19
2201193,2,31
2208231,2,27
2014866,5,19
7101893,2,16
1540614,2,26
7107534,2,34
7115491,4,35
1520231,2,23
1502984,14,30
4028049,2,27
2003561,14,43
4023130,2,21
4026009,4,14
4339989,15,29
2208520,2,28
4023306,2,18
2000269,14,21
7052969,2,27
7214488,14,24
7150341,18,6
2004657,2,40
7223227,2,34
4029377,14,15
1543825,2,15
2014649,2,42
7225616,14,34
7218807,2,29
4513107,13,13
4504000,2,11
1512057,14,48
1519511,4,13
7153946,29,32
2213556,2,14
7217704,14,33
2236654,61,17
7151011,2,38
2008419,14,25
2006811,2,39
2211048,2,19
4021618,2,76
4501924,2,22
2235852,2,19
7054714,2,14
4021808,2,54
7151922,14,37
4024393,4,22
1503441,14,35
7015804,31,14
7102713,2,47
4120971,2,45
4060606,2,42
4109539,2,33
2014672,2,35
1515021,4,79
1507584,2,55
2006749,14,17
2224407,2,66
4024879,2,17
2200578,2,43
4022578,2,23
1506239,2,92
5900033,14,12
4024570,4,37
1531046,4,39
7112513,2,26
2219697,4,51
4027672,4,20
4029234,14,32
4027740,61,6
7225617,14,32
1502468,2,50
9011440,113,11
4512057,4,34
4030299,2,86
1502964,2,87
4072794,1,36
1517222,14,59
7213098,4,37
4025690,19,32
8103072,14,25
4307284,14,13
2005734,19,27
7054186,14,20
4081964,2,33
2223141,2,59
4074643,2,75
4123236,4,25
7113013,2,7
2210562,19,22
4030611,2,41
4512117,2,47
4025500,14,23
7150440,4,22
4065687,2,22
7212127,14,38
1515588,2,37
1513235,4,68
2230674,14,19
2214203,62,2
2006858,2,29
4022691,2,101
2205879,2,32
2233558,14,37
4026524,4,30
2225832,1,28
7220777,2,41
2214464,2,24
4107370,14,28
4076100,29,18
2016108,2,17
2210412,14,22
7054722,4,12
4022606,2,18
4511716,2,38
1507207,2,30
2219927,2,32
7202310,2,41
7206945,4,39
2207031,14,29
1518838,2,80
2000474,19,22
4512788,2,54
2000216,1,3
4102744,2,22
2211521,14,30
8101118,14,21
1518299,4,55
1518961,2,34
4063305,2,62
7115979,2,41
2206231,4,35
4021821,19,34
1506520,14,22
4028216,2,28
4020253,4,45
4081006,2,79
7030021,11,24
2100350,61,8
2221925,4,25
7104493,2,31
1503447,4,31
2216206,33,11
4025889,4,24
4023165,14,19
4084558,2,96
7202386,11,15
4069121,2,53
1516925,2,28
4121851,4,60
2235999,2,34
2232471,2,26
1503104,1,25
4113362,4,19
4026542,4,30
7207558,33,8
7106806,2,28
2233462,14,17
2235656,2,40
2237843,4,16
7203995,2,9
1516526,1,42
1506210,4,30
1506023,2,114
2232260,14,16
2100795,11,37
2239994,19,37
4504304,2,27
4509673,2,29
2231568,14,15
1542859,2,36
2237927,4,24
2219807,2,14
2205701,14,30
4083554,4,48
4021409,4,75
4512561,2,38
7112235,14,23
4067316,2,63
2228828,14,24
7200442,2,15
2012583,11,14
4026678,15,36
2239851,2,33
4500335,33,32
4106652,2,35
7152128,19,27
2225227,14,12
4026776,2,81
4029041,14,18
4025682,14,70
4502006,2,52
2018627,7,5
4081463,2,61
2207293,14,22
4064449,2,78
2001865,4,32
4029237,2,52
1507532,2,22
1506570,4,36
4083772,2,60
7221188,2,19
7216706,62,18
2232145,19,49
2007009,4,6
2300454,14,18
5900001,173,14
2010507,2,40
4508645,2,23
4026507,19,38
2020575,14,10
7216065,2,12
4084636,2,105
1542738,1,8
2000160,2,47
4062241,14,26
7106822,4,33
2207099,14,19
2105103,14,21
7210354,14,25
2005606,62,6
7211978,14,14
4030009,4,21
4071854,2,53
2100603,14,14
2228950,14,40
4075500,2,63
2239991,14,19
2006339,1,32
2240985,2,24
4066406,2,83
4063189,2,78
4028508,14,54
2229067,2,31
7220085,2,35
4343606,2,15
2208549,11,17
4066538,2,59
4075969,2,95
7218374,2,23
4119024,10,10
4062245,2,42
7153444,14,81
4064310,2,93
4021508,4,42
4123179,15,7
4503550,2,35
7204268,4,51
2221705,2,35
2004247,2,27
4512790,2,51
4031924,19,22
2233704,14,38
4026652,1,30
2226155,14,27
1503774,2,47
4027608,14,21
4029671,145,49
2222007,19,29
2009703,14,26
4335262,14,37
1540617,7,46
1514325,14,23
4023699,14,35
7015844,2,20
4079412,2,72
2102625,2,27
2230377,2,18
7155081,19,61
4031083,14,30
1503101,2,11
2201723,14,33
7213765,2,17
7225886,19,53
7216063,14,23
7217146,14,27
4027062,33,8
7103919,4,31
1504005,19,21
2216167,14,18
7150987,2,57
4030408,2,83
2223860,2,39
4031003,2,29
7154769,14,26
2014812,14,37
1513769,4,41
4068113,8,40
4024841,62,13
4085862,2,58
2009553,14,34
7209247,19,16
7205833,14,45
7115578,14,20
7151188,4,46
2227397,2,24
2216273,4,39
4062309,2,83
4029916,14,23
4112732,2,40
4027403,15,59
7204665,14,7
4023546,2,34
2015749,1,47
2226358,14,29
2012148,2,22
4503641,2,17
4060461,14,17
4028248,2,25
7154763,4,51
4075364,2,38
2206181,19,32
2236791,2,27
2224643,14,25
7154450,2,46
2227401,19,17
1503371,2,31
2216146,2,22
4070006,14,34
4122945,14,27
4504085,2,40
1506468,2,25
4024784,1,43
7150542,2,35
2300303,29,9
4066256,2,65
4028588,2,36
7118596,2,34
2100606,14,14
2010109,14,32
7116256,14,18
7154655,2,26
1515091,14,31
2208111,5,34
2014391,14,30
4115999,4,23
2220770,4,50
4028211,2,52
7200459,2,30
7151943,2,84
4022239,4,38
7212174,19,33
4508681,14,35
4030595,2,83
2238762,14,8
2005061,2,24
4027605,76,30
7212008,62,23
4064336,2,86
4072119,11,96
1520293,29,21
2233430,2,58
1520754,2,45
4068626,2,71
4076846,2,41
4513111,14,20
2207596,7,19
2000514,2,17
2230875,4,24
7105918,14,17
2208544,14,61
4028914,96,20
4029383,2,42
7117403,2,44
4513790,2,17
2015621,4,21
4027225,4,16
2005880,19,26
7152403,2,98
2005533,4,25
7151210,2,46
7213057,2,29
4508210,61,8
7153626,14,86
4027090,4,48
4021642,14,19
4108808,2,31
7214754,14,19
7010769,14,39
1507324,4,26
2203591,2,9
4020432,4,35
2217757,2,26
2222905,2,31
2209193,12,22
4508326,14,29
1504357,14,11
4030053,4,23
2215306,4,30
7154784,2,20
7210357,14,27
2210974,4,34
1505218,4,34
7150855,2,38
4103911,160,7
4023617,1,37
4026747,14,67
4505740,4,44
2215984,2,23
2100180,14,28
4023476,14,32
2018928,19,27
2216834,1,34
4072694,2,62
1505581,19,45
7153588,14,30
1100280,2,31
4029342,2,46
1511803,14,18
2102181,2,71
2015149,4,16
2207070,11,25
4069214,2,81
2105961,2,15
2020522,4,19
7036598,14,76
4030598,14,49
2221675,2,37
2104630,4,13
2227083,2,17
7027473,2,64
4111185,2,24
2200890,2,25
7204821,2,21
2000721,4,36
7206440,14,21
2233071,2,11
4507391,2,43
2202530,2,23
2218003,4,66
4023648,4,27
2020507,2,17
7203649,2,36
4114973,14,8
4026314,2,54
7008472,2,21
4082946,2,69
7154445,14,64
4025684,2,41
7028178,2,37
1501932,4,56
2001987,1,8
4024390,14,72
7050148,14,11
7150254,2,88
1516197,14,22
2239345,2,53
7152118,19,27
1503258,2,45
2201744,2,80
1520414,14,35
4021090,2,57
2229011,7,7
2229494,4,21
2237201,2,20
2233137,33,11
4075914,2,60
4028524,2,14
4068497,2,53
2020181,14,13
2001563,2,26
4022223,2,31
4064685,14,29
2200204,2,62
2240394,2,35
4506455,2,25
4073680,2,63
4023261,19,32
2100604,14,13
7213315,2,37
4020832,1,30
4511506,4,26
7152032,2,43
2225615,4,24
2105031,2,8
2100146,4,23
2224009,4,25
7213590,36,29
4324043,11,30
2221218,14,31
1519800,14,26
7220056,14,11
2211702,7,48
4105932,2,95
4029470,4,34
1514220,4,51
4028528,4,53
7027051,160,13
4073447,2,76
2002007,7,1
4023981,4,37
2201894,2,33
4086195,14,55
1506107,1,30
2006612,14,23
2229123,29,22
7036389,14,14
4028277,14,46
4112655,4,30
2102125,12,44
1542382,2,88
4510184,27,22
4309744,14,38
4029944,4,30
1507452,4,59
2220775,2,20
7150317,14,13
4027029,4,17
2015161,14,15
2209765,19,24
2208058,14,15
7206740,4,34
1502585,2,48
4076777,14,36
4023003,2,63
4029854,14,47
7211358,14,23
4068004,14,44
5910043,14,13
7108094,14,35
2106004,4,36
2224076,14,22
4076129,2,95
7153771,2,33
7208267,14,27
7151548,14,15
7224725,2,61
1507375,19,18
4082549,33,18
4067748,2,86
4304453,2,37
7106431,19,29
2018247,14,57
4308321,14,20
1502289,7,20
1518073,5,23
4065378,14,19
2214732,7,20
2204529,145,15
7204347,5,19
2005234,2,49
4022443,2,45
1514172,4,24
2235702,33,10
2310003,14,28
4031751,2,19
7203182,2,65
7008913,2,60
7019699,2,22
7152312,2,34
4113700,2,15
1504777,2,39
4029028,4,26
4123281,4,35
1518651,4,30
4065025,14,21
1504567,2,89
4072067,2,38
2007436,14,28
4086588,2,58
2213102,4,23
8101121,2,30
4114328,2,33
2216682,2,25
7150338,2,26
4508769,2,31
1512342,14,39
2227569,14,18
4082335,14,25
7151611,11,18
4022453,2,21
2231170,2,46
4068662,14,35
4083582,2,68
2213661,14,24
2016192,2,66
7118247,2,42
2300004,14,13
7225252,2,26
2237544,14,13
1508279,2,31
7212874,2,9
2222308,2,15
2211062,2,44
2009993,2,15
7152706,19,42
2231337,4,35
2219257,2,24
2203470,2,71
2227877,2,18
2203255,33,17
7154320,4,53
7153841,14,48
7202468,2,64
4503137,4,28
4073033,14,31
4083240,2,48
2201154,14,22
2006784,62,3
2222503,14,14
2209985,2,34
4030963,2,68
2240692,2,24
4304454,2,35
4321660,14,21
7205836,14,25
4023068,7,22
4080621,2,113
2100230,14,30
4027518,4,20
2200158,2,18
4072129,11,54
7054154,19,33
7151846,14,71
7154839,14,30
4073193,19,26
2005583,14,29
2011310,2,39
4024540,4,30
1518624,2,22
2208920,2,13
2202478,2,44
2006743,14,31
4031905,2,25
7152905,4,54
1501907,4,39
4029536,4,44
4023270,2,56
4505326,14,16
4505256,1,12
1100398,2,33
4028650,2,40
4062759,2,89
2216838,2,28
1503809,14,39
4102296,19,42
7108188,2,33
2212862,2,21
4068623,2,39
1507112,14,20
2105102,14,26
4023048,2,38
2200591,2,35
7150046,14,18
